cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,11,7,10,12,12,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,3,5,7,9,15,16,18,18,16,17,21,0,0,0,0,0,0,0,0,0
3,6,9,18,20,20,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,7,13,12,9,4,2,1,1,2,4,11,0,0,0,0,0,0,0,0,0
8,14,14,15,19,22,21,16,11,8,15,14,10,4,6,8,9,9,7,6,10,8
9,18,19,18,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,15,16,10,6,16,18,22,15,13,0,0,0,0,0,0,0,0,0,0,0
11,8,12,11,9,12,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,15,18,18,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7,6,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,23,21,21,29,28,22,15,17,29,25,21,17,13,6,4,0,2,4,0,0,0
