cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1938.0000000000002,5209.0,5800.0,3731.0,2344.0,2518.0,1505.0,1274.0,1275.0,1194.0,1365.0,1220.0,1242.0,1304.0,1287.0,1311.0,1205.0,1220.0,1230.0,1238.0,1262.0
1,1088.0,1345.0,1458.0,1390.0,2010.0,4366.0,2233.0,1084.0,892.0,983.0,869.0,729.0,856.0,845.0,924.0,885.0,894.0,961.0,840.0,974.0,924.0
3,5148.0,25019.0,15549.000000000002,15941.000000000002,11469.0,7217.0,20981.0,3380.0,3398.0,3806.0,3575.0,3369.0,3428.0,3796.0,3851.9999999999995,3613.0,3539.0,3265.0,3485.0,3483.0,3362.0
2,15301.0,10667.0,15690.0,11636.0,34227.0,22272.0,28760.0,15971.0,28609.0,15605.0,52462.0,46803.0,9186.0,8388.0,8282.0,8980.0,8588.0,8683.0,8278.0,8559.0,9124.0
3,3099.0,3326.0,7507.0,21201.0,11816.0,9120.0,3539.0,3007.0,3190.0,2925.0,3106.0,3137.0,3225.0,3020.0,3174.0,3075.0,3423.0,2822.0,2796.0,3446.0,3150.0
7,19151.0,12139.0,7198.000000000001,3348.0,3251.0,3029.0,3121.0,3272.0,6233.0,13811.000000000002,12967.0,18750.0,3153.0,2932.0,3235.0,2963.0,3043.0,2825.0,3465.0,3108.0,3098.0
8,6930.0,19875.0,23529.999999999996,28510.0,14431.0,8741.0,6179.0,5642.0,34409.0,22078.0,12273.0,8252.0,7088.0,6086.0,14515.0,13496.999999999998,9574.0,5561.0,16303.0,8120.0,4969.0
9,9828.0,12911.0,6120.0,5158.0,3665.0,2221.0,2075.0,2198.0,1940.0,2238.0,2211.0,2280.0,2253.0,2184.0,2293.0,2049.0,2062.0,2146.0,2329.0,2065.0,2180.0
9,1965.0,9685.0,3902.0,3264.0,3126.0,1873.0,1651.0,1694.0,1570.0,1694.0,1676.0,1661.0,1646.0,1695.0,1780.0,1626.0,1797.9999999999998,1741.0,1555.0,1802.0,1702.0
10,17437.0,15865.0,16556.0,9609.0,17930.0,25222.0,15921.0,8747.0,7073.0,7375.0,3758.0,3362.0,4009.0,4029.0,3645.0,3315.0,3362.0,3864.0,3745.0,3686.0,3544.0
11,52.0,56.0,60.0,61.0,68.0,107.0,241.0,87.0,56.0,64.0,58.0,66.0,64.0,60.0,69.0,60.0,55.0,51.0,52.0,64.0,57.0
11,8486.0,4350.0,4436.0,3553.0,23010.0,23756.0,14215.0,9868.0,3449.0,3595.0,3407.0,3569.0,3523.0,3449.0,3632.0,3467.0,3573.0,3500.0,3531.0,3161.0,3614.0
12,34014.0,21393.0,12891.0,7875.0,28738.0,27412.999999999996,4803.0,4475.0,4588.0,4783.0,4420.0,4350.0,4779.0,4813.0,4803.0,4908.0,4331.0,4874.0,4404.0,4613.0,4352.0
13,497.0,2175.0,591.0,628.0,1041.0,490.0,493.0,489.0,501.0,449.0,551.0,436.0,555.0,460.0,496.0,500.0,464.0,443.0,528.0,482.0,446.0
13,7728.0,4106.0,15586.999999999998,8396.0,6262.0,2220.0,2267.0,2375.0,2424.0,2353.0,2511.0,2664.0,2650.0,2562.9999999999995,2308.0,2366.0,2360.0,2401.0,2273.0,2573.0,2398.0
13,31.0,87.0,52.0,54.0,124.0,29.0,29.0,31.0,32.0,29.0,35.0,27.0,32.0,32.0,31.0,32.0,30.0,29.0,32.0,26.0,27.0
14,242.0,254.0,491.0,348.0,359.0,254.0,292.0,1007.0,323.0,375.0,198.0,225.0,255.0,230.0,222.0,231.0,267.0,216.0,248.0,249.0,256.0
14,26153.0,25098.0,27166.0,18891.0,25974.0,18662.0,37144.0,41477.0,21482.0,15198.999999999998,10289.0,8293.0,6658.0,7591.999999999999,8139.000000000001,16462.0,14055.0,10826.0,6398.0,6482.0,6707.0
