cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,11,8,7,8,7,8,7,9,7,8,3,3,2,4,4,4,2,9,15,17,17
2,3,1,2,12,15,18,18,14,12,12,9,9,10,7,3,4,3,2,2,1,1
3,6,14,23,26,21,17,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,2,9,12,15,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,1,1,0,1,6,5,4,3,1,1,4,6,5,4,6,8,7,4,4
7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,11,12,12,12,10,9,7,5,4,4,4,3,4,1,0,0,0,0,0,0
9,0,0,0,0,0,0,3,8,7,4,7,8,5,0,0,0,0,0,0,0,0
10,9,9,3,4,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
