cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,20147.0,13305.0,9401.0,8278.0,9956.0,7498.0,5139.0,5560.999999999999,15240.0,6861.0,15279.0,9120.0,5435.0,16281.0,13279.0,13884.0,10243.0,7501.0,5588.0,4673.0,4650.999999999999
2,2084.0,2228.0,1863.0,11192.0,5890.0,4459.0,3277.0,2722.0,2048.0,2457.0,2560.0,1900.0,1960.0,1954.0,2024.0,2039.0,2071.0,2109.0,2018.0,1838.0,2138.0
3,24376.0,27836.0,25346.0,25409.0,29541.0,12897.0,11674.000000000002,5283.000000000001,4802.0,4520.0,5119.0,4663.0,5381.0,4338.0,4746.0,4593.0,5096.0,4859.0,4790.0,4883.0,4796.0
3,140.0,194.0,165.0,149.0,175.0,556.0,162.0,159.0,150.0,151.0,141.0,149.0,165.0,178.0,137.0,160.0,167.0,155.0,153.0,165.0,143.0
3,52.0,32.0,33.0,109.0,31.0,54.0,31.0,30.0,27.0,31.0,27.0,31.0,31.0,29.0,28.0,28.0,26.0,30.0,29.0,32.0,33.0
3,58.0,111.0,75.0,76.0,66.0,220.0,105.0,59.0,66.0,58.0,60.0,61.0,63.0,62.0,61.0,57.0,64.0,54.0,60.0,63.0,58.0
5,15689.000000000002,6799.000000000001,3081.0,2396.0,2751.0,2717.0,11958.0,5136.0,3574.0,3435.0,2827.0,2623.0,3786.0,3046.0,3167.9999999999995,5582.0,4259.0,2778.0,2649.0,2908.0,2833.0
4,5038.0,4840.0,19467.0,23571.0,28272.0,20526.0,10351.0,7200.999999999999,5113.0,6317.0,11557.999999999998,14415.0,9177.0,5713.000000000001,4772.0,4766.0,4414.0,14667.0,12180.0,7267.0,5232.0
5,113.0,217.0,449.0,269.0,239.0,214.0,127.0,124.0,108.0,187.0,126.0,121.0,127.0,122.0,117.0,359.0,215.0,123.0,111.0,108.0,124.0
6,13725.0,10619.0,9079.0,16548.0,10447.0,8003.0,5499.0,5735.0,5830.0,20982.0,10676.0,22502.0,33413.0,26126.0,17480.0,9575.0,11084.0,5937.0,6126.0,5747.0,5673.0
7,5453.0,3730.0,3424.0,3583.0,2421.0,7977.000000000001,5605.0,4429.0,2957.0,10108.0,7306.999999999999,14644.0,14680.0,5858.0,3577.0000000000005,3683.0,3311.0,2587.0,2636.0,2627.0,2614.0
7,10214.0,3858.0,2198.0,2456.0,2157.0,2333.0,2313.0,1984.0,2403.0,3845.0,10471.999999999998,7675.0,4008.0,2817.0,2385.0,2119.0,2303.0,2487.0,1894.0,2206.0,2189.0
8,18178.0,14577.0,10710.0,5049.0,3935.0,3080.0,2987.0,6049.0,4650.0,15651.0,7111.0,2983.0,3079.0,3134.0,2980.0,2974.0,3367.0,3119.0,3133.0,2932.0,3125.0
10,1580.0,1624.0,1614.0,1603.0,1651.0,1514.0,6308.0,4435.0,5748.0,1726.0,1635.0000000000002,1665.0,1686.0000000000002,1521.0,1549.0,1607.0,1578.0,1484.0,1519.0,1328.0,1347.0
10,2916.0,2861.0,3274.9999999999995,2897.0,2759.0,5867.0,4396.0,3923.0,18274.0,3049.0,3059.0,2885.0,3164.9999999999995,3058.0,2967.0,2731.0,2921.0,2819.0,2578.0,3112.0,3002.0
11,2759.0,3104.0,2477.0,11744.999999999998,5299.0,3956.0,14988.0,12599.0,6197.999999999999,2568.0,2538.0,2346.0,2428.0,2454.0,2347.0,2542.0,2528.0,2323.0,2454.0,2599.0,2247.0
11,1110.0,1065.0,1083.0,1077.0,1300.0,1170.0,1172.0,1204.0,5094.0,1106.0,1110.0,1118.0,1273.0,1244.0,1143.0,1162.0,1130.0,1282.0,1036.0,1350.0,1233.0
12,5926.0,10932.0,5022.0,3206.0,7548.0,4137.0,2918.0,2221.0,1944.0,2022.0,2163.0,2077.0,1944.0,2158.0,1888.0,2172.0,1968.0,1964.0,1870.0,2160.0,2326.0
