cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,10,12,7,4,5,3,3,2,9,9,10,10,4,9,17,12,6,8,5,3,2
2,1,0,0,8,8,5,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0
3,8,12,9,15,14,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,8,11,8,13,9,7,3,4,4,8,8,5,1,1,0,8,9,10,2
5,5,7,10,7,3,1,6,13,7,3,1,0,2,2,3,6,6,0,0,0,0
6,15,8,6,11,11,5,1,1,0,5,11,7,10,9,14,9,7,0,0,0,0
7,10,11,7,3,0,11,7,4,0,8,19,11,19,15,11,8,1,1,0,0,0
8,14,17,14,10,4,0,1,3,3,6,9,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,6,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,2,16,9,5,8,11,16,0,0,0,0,0,0,0,0,0,0,0,0
12,8,10,10,6,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
