cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,4,10,11,11,4,7,5,2,3,6,11,16,12,5,12,16,18,13,7,8,7
2,5,3,0,1,4,5,5,4,2,3,2,1,0,0,0,0,0,0,0,0,0
3,1,12,17,13,20,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,2,3,7,8,16,20,16,12,14,13,8,8,6,6,3,1,2,6,6,9
5,6,7,9,8,4,4,5,7,7,5,5,3,3,3,3,2,3,6,4,3,2
6,20,17,14,12,13,10,9,9,7,2,6,9,10,15,10,15,11,0,0,0,0
7,3,5,10,8,5,3,5,7,7,5,12,21,13,14,15,11,11,8,0,0,0
8,32,23,25,20,19,18,8,6,3,1,8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,2,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0
11,7,3,3,7,19,17,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0
12,20,14,14,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
