cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,2721.0,17650.0,8137.0,6453.0,13746.000000000002,9311.0,6912.000000000001,3483.0,2725.0,2955.0,2832.0,2924.0,2685.0,2616.0,2953.0,2731.0,2354.0,2790.0,3057.0,2698.0,10788.0
1,8564.0,6210.0,18668.0,9978.0,4189.0,3096.0,3189.0,3232.0,2811.0,3022.0,3232.0,3067.0,3143.0,2980.0,3302.0,3053.0,2884.0,3417.0,3394.0,3044.0,2936.0
2,7910.999999999999,5454.0,4349.0,3706.0,3680.0,6318.0,5035.0,6449.0,6266.0,6077.0,14952.0,18230.0,8900.0,8310.0,4394.0,16187.999999999998,10705.0,11544.0,26823.0,18649.0,7679.0
6,18541.0,13780.0,6634.0,3750.0,2942.0,6400.0,5619.0,3800.0,4283.0,3467.0,5517.0,3357.0,3281.0,3596.0,9191.0,7785.0,9167.0,8646.0,5604.0,4607.0,3296.0
5,2757.0,2855.0,1935.0,1421.0,1439.0,1576.0,6972.0,5382.0,2208.0,2016.0,2055.0,1521.0,1655.0,1436.0,1340.0,1501.0,1304.0,1220.0,1638.0,1451.0,3629.0
4,11636.0,11496.999999999998,5648.0,9696.0,6034.0,30217.0,15049.0,7623.0,6433.999999999999,5557.0,5058.0,4902.0,6281.000000000001,11896.0,9604.0,13134.0,31336.000000000004,15044.0,9432.0,11466.0,30264.000000000004
5,4095.0000000000005,3285.0,2634.0,2768.0,2686.0,7902.999999999999,4098.0,13450.000000000002,6209.0,3220.9999999999995,2460.0,2413.0,2476.0,2485.0,2475.0,10077.0,5385.0,15950.0,7548.0,5764.0,3711.0
7,735.0,3124.0,2720.0,1750.0,642.0,673.0,687.0,651.0,692.0,666.0,696.0,650.0,604.0,697.0,701.0,694.0,644.0,670.0,688.0,685.0,733.0
7,3064.0,20955.0,10686.0,6272.0,4464.0,2908.0,3283.0,6623.0,5473.0,4258.0,4148.0,3817.0000000000005,3686.0,3950.0000000000005,4136.0,9319.0,3888.9999999999995,3165.0,3213.0,2901.0,2963.0
8,8178.0,6519.0,5475.0,5625.0,6306.000000000001,5815.0,5755.0,12508.0,9664.0,7252.0,14150.0,6806.999999999999,13170.0,21001.0,9470.0,8013.999999999999,31872.0,30546.0,13072.0,16598.0,29242.000000000004
9,9724.0,15926.0,7555.0,5463.0,3970.0,3667.0,3742.0,9576.0,5160.0,5664.0,4922.0,7931.0,3849.0,5487.0,6038.0,4856.0,14290.0,6262.0,11550.0,27738.0,22640.0
10,382.0,328.0,1222.0,520.0,289.0,302.0,290.0,333.0,297.0,316.0,320.0,295.0,332.0,309.0,296.0,292.0,284.0,235.0,301.0,319.0,301.0
10,3384.0,2424.0,2999.0,1811.0000000000002,1402.0,1476.0,796.0,786.0,780.0,820.0,818.0,864.0000000000001,896.0,826.0,771.0,788.0,810.0,730.0,694.0,779.0,762.0
11,2418.0,2552.0,2456.0,16263.0,5485.0,8474.0,5529.0,3336.0,2650.0,2400.0,2621.0,2487.0,2585.0,2488.0,2513.0,2810.0000000000005,2571.0,2367.0,2480.0,2588.0,8048.999999999999
12,6640.0,19005.0,16085.999999999998,10131.0,6440.0,6279.0,25426.0,20460.0,9029.0,13312.0,26230.0,13814.0,9373.0,21242.0,12156.0,23382.0,14093.0,7653.0,6441.0,6065.0,27325.0
13,4526.0,4371.0,3796.0,18302.0,10729.0,11330.0,8876.0,7625.0,4765.0,24912.0,14000.0,23178.0,11660.0,8655.0,7483.0,11595.0,4736.0,3797.0,7253.0,6546.0,4646.0
13,2233.0,2076.0,2256.0,2349.0,2231.0,5938.0,2246.0,8618.0,3308.0,11540.999999999998,4491.0,6305.0,4982.0,2074.0,2242.0,3974.0,2715.0,2410.0,8920.0,4129.0,3448.0
14,3820.0,3149.0,3354.0,3600.0,18994.0,8137.0,5674.0,4869.0,3530.0,4347.0,4252.0,7815.999999999999,22150.0,10785.0,5588.0,4568.0,5746.0,6294.0,4011.0,3723.9999999999995,3218.0
