cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1406.0,1119.0,989.0,1538.0,4282.0,1009.0,1101.0,1047.0,1053.0,1127.0,1000.0,994.0,1044.0,1188.0,1121.0000000000002,1011.0,1072.0,1051.0,937.0,1153.9999999999998,982.0
1,7100.0,3258.0,2167.0,1718.0,1751.0,1774.0,1627.0,1697.0,1708.0,1554.0,1728.0,1542.0,1688.0,1674.0,1434.0,1565.0,1531.0,1825.9999999999998,1620.0,1818.0,1674.0
4,9018.0,5113.0,2413.0,1686.0,1837.0,1978.0,2064.0,1868.0,1920.0,1880.0,1910.0,1894.0,4663.0,2814.0,2152.0,2006.9999999999998,1936.0,1862.0,1726.0,1844.0,3179.0
5,7198.0,11854.0,5733.0,5383.0,19724.0,18747.0,15238.0,9980.0,6746.0,5541.0,4522.0,3516.0,3357.0,3768.0,3368.0,3652.0,3655.0,3369.0,3565.0,3882.0000000000005,3562.0
5,336.0,220.0,250.0,240.0,230.0,240.0,256.0,280.0,262.0,819.0,234.0,210.0,261.0,225.0,230.0,252.0,240.0,255.0,227.0,233.0,239.0
7,3538.0,3402.9999999999995,2978.0,2726.0,2784.0000000000005,2226.0,2373.0,4649.0,3595.0,2833.0,2700.0,2267.0,2322.0,2207.0,2173.0,2328.0,2541.0,2341.0,4870.0,10965.0,5582.0
6,4026.0,2432.0,2723.0000000000005,2452.0,14319.0,8898.0,7237.0,2466.0,2515.0,2616.0,2419.0,2529.0,2480.0,2491.0,2347.0,2916.0,2477.0,2854.0,2746.0,2631.0,2691.0
8,10400.0,6923.0,5905.0,9058.0,7963.0,12048.0,8208.0,6135.0,11370.0,22429.0,9895.0,7501.0,21545.0,15903.000000000002,24386.0,19779.0,12556.0,5805.0,5739.0,6089.0,5394.0
9,5199.0,11720.0,6554.0,4039.0,3446.0,5311.0,4896.0,4186.0,2703.0,2760.0,2752.0,2604.0,2614.0,2533.0,2601.0,2917.0,2660.0,2558.0,2754.0,2493.0,2847.0
10,3475.0,11340.0,6998.0,4461.0,6748.0,3760.0,2665.0,1932.0,2313.0,2120.0,2199.0,2383.0,2364.0,2127.0,2164.0,1835.0,2127.0,2065.0,2097.0,2221.0,2249.0
