cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,7556.0,5518.0,30830.999999999996,21476.0,16662.0,14226.999999999998,34751.0,25983.0,10818.0,7555.000000000001,6220.0,6777.0,5297.0,5776.0,5370.0,5975.0,5199.0,5572.0,5316.0,5255.0,5587.0
2,3059.0,2313.0,2262.0,2403.0,2389.0,2420.0,2362.0,3663.0,2876.0,3501.0,11011.0,4468.0,10481.0,5700.0,4057.0,4952.0,8527.0,3972.0,3623.0,3012.0,2894.0
2,4156.0,2951.0,2843.0,3007.0,3146.0,3194.0,3144.0,2822.0,5206.0,4205.0,7309.000000000001,12139.0,20836.0,11211.0,6808.000000000001,3933.0,3761.9999999999995,3789.0,9204.0,11917.0,9197.0
3,16130.0,5340.0,3628.0,2914.0,2299.0,2526.0,2567.0,2295.0,2413.0,2502.0,2332.0,2257.0,2403.0,2370.0,2734.0000000000005,2746.0,2673.0,2243.0,2482.0,2452.0,2475.0
4,6167.0,9319.0,11213.000000000002,8242.0,17916.0,10944.0,6919.000000000001,6616.0,6019.0,5324.0,5355.0,5286.0,32267.999999999996,24476.000000000004,19151.0,9122.0,10672.0,6519.0,4891.0,7118.0,5123.0
5,9315.0,7464.0,7229.0,7089.0,7576.0,7691.0,41885.0,28558.0,41739.0,32183.0,19648.0,20313.0,14362.0,48870.0,37169.0,19150.0,17847.0,14963.0,29938.0,28471.0,26530.0
6,682.0,1088.0,1021.0,548.0,541.0,393.0,419.0,390.0,494.0,999.0,594.0,1758.0,429.0,432.0,402.0,408.0,400.0,431.0,387.0,421.0,477.0
6,1196.0,1113.0,1836.0000000000002,1834.0000000000002,1929.0,5704.0,2383.0,1338.0,1703.0,1322.9999999999998,1036.0,1086.0,1022.0,1191.0,1231.0,1237.0,1221.0,1238.0,1214.0,1220.0,1234.0
8,443.0,300.0,348.0,332.0,314.0,472.0,341.0,375.0,1256.0,333.0,317.0,304.0,316.0,274.0,305.0,313.0,286.0,280.0,259.0,292.0,310.0
8,8760.0,13604.999999999998,6494.999999999999,22872.0,27150.0,24756.0,11705.0,30690.000000000004,17886.0,4857.0,4915.0,5005.0,5792.0,4878.0,4816.0,5024.0,4671.0,5271.0,4788.0,4940.0,5083.0
9,3671.0000000000005,2869.0,21026.0,9474.0,5986.0,2884.0,3146.0,3286.0,3158.0,3212.0,3262.0,3040.0,3496.0,8436.0,3186.0,6205.0,4872.0,3777.0000000000005,3329.0,3343.0,3055.0
11,117.0,99.0,85.0,68.0,61.0,52.0,32.0,29.0,32.0,45.0,99.0,55.0,48.0,36.0,34.0,37.0,67.0,32.0,33.0,29.0,30.0
11,9362.0,3463.0,17802.0,5605.0,2743.0,9251.0,3985.0,3338.0,11738.0,6919.0,4467.0,14349.0,5814.0,17291.0,6860.0,4848.0,3595.0,6588.0,4338.0,3304.0,3553.0
12,2806.0,2614.0,2752.0,16474.0,10510.0,8904.0,2772.0,2692.0,2706.0,2546.0,2472.0,2798.0,2396.0,2767.0,2537.0,2757.0,2647.0,2652.0,2966.0000000000005,2618.0,2544.0
13,1803.0,1947.0,2401.0,1677.0,1568.0,1738.0,2172.0,1754.0,1710.0,2028.9999999999998,1879.0,10013.0,6616.0,3443.0,1889.0,1739.0,1789.0,1729.0,2156.0,1931.0,1904.0
13,110.0,95.0,178.0,121.0,60.0,61.0,64.0,50.0,62.0,60.0,60.0,124.0,61.0,52.0,66.0,62.0,64.0,58.0,70.0,240.0,99.0
