cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1,0,0,0,0,0,5,2,1,6,6,9,9,7,2,2,6,12,17,17,9
2,9,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,14,16,15,7,10,9,10,8,4,7,16,16,14,12,12,9,3,0,11,10
4,0,5,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,5,7,2,2,0,8,12,8,7,6,4,4,2,3,0,0,0,0,0
7,5,1,0,5,9,7,2,1,0,0,8,7,4,8,14,8,4,5,15,7,12
8,1,5,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,8,4,6,6,4,10,9,4,2,1,0,5,5,6,9,10,14,10,11,6
10,7,13,10,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,2,2,1,1,5,11,10,8,12,16,16,17,10,15,8,9,11,15,9
12,6,12,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
