cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,3855.0,3822.0,3903.0,3667.0,3910.0,3608.0,9209.0,6216.0,3593.0,6495.0,12176.0,6465.0,10463.0,6484.0,5819.0,4658.0,4329.0,4420.0,27364.0,16295.0,8388.0
2,5139.999999999999,4000.0,13465.0,5779.0,2648.0,2287.0,2277.0,2131.0,2409.0,2387.0,2273.0,2109.0,2168.0,2111.0,2369.0,2301.0,2154.0,2004.0,2155.0,2224.0,1967.9999999999998
1,3934.0,3880.0,3845.0,3947.0,3486.0,3394.0,4036.0,3722.0,3356.0,4062.0,3169.0,5553.0,6815.0,5674.0,3817.0,3568.0,26861.0,14626.0,8943.0,7335.0,4665.0
3,30193.0,41349.0,34842.0,18123.0,22810.0,21571.0,12321.0,13035.0,8138.0,8528.0,30426.999999999996,41082.0,39456.0,19057.0,29499.0,17006.0,9010.0,6690.0,6036.0,28532.000000000004,15568.0
6,5128.0,4939.0,12793.0,5865.0,4766.0,4694.0,4267.0,28898.0,11257.0,15848.0,9827.0,14881.0,7809.0,5984.0,5918.0,5316.0,3790.0,4000.0,4038.0,3668.0,4228.0
4,1868.0,3339.0,2010.0,1881.0,2099.0,1744.0,3026.0,10354.0,10974.0,1898.0,1877.0,1998.0,2025.0,2131.0,1881.0,1958.0,1816.0,1904.0,1942.0,1924.0,1913.0
5,3093.0,3287.0,3258.0,22205.0,10547.0,5473.0,3312.0,3224.0,3138.0,3244.0,3146.0,3276.0,3265.0,3275.0,2722.0,2997.0,3147.0,3235.0,3240.0,2928.0,3399.0
7,4625.0,3744.0,3568.0,3359.0,4690.0,3937.9999999999995,3647.0,3985.0,3406.0,3948.0,22052.0,5976.0,4525.0,23598.0,14554.0,8054.000000000001,4322.0,3248.0,7138.0,3691.0,7099.0
7,3255.0,3356.0,3026.0,6043.0,8540.0,4865.0,3748.9999999999995,4609.0,3346.0,3479.0,3568.0,4142.0,3599.0,5356.0,4453.0,5142.0,3597.0000000000005,12467.0,8329.0,4218.0,23268.0
8,3966.0,19707.0,10494.0,8423.0,23447.0,4551.0,3738.0,3803.0,4295.0,4099.0,4082.0,3841.0,3729.0,4034.0,3898.0,4551.0,3792.0,3907.0,4056.0,3869.0,4051.0
9,8656.0,6045.0,3906.0000000000005,6347.0,4083.0,20250.0,9148.0,5707.0,4420.0,3154.0,2971.0,3075.0,7234.0,4814.0,10596.0,6448.0,13464.0,18969.0,20882.0,10342.0,6731.0
10,28366.999999999996,20162.0,12177.0,16548.0,8481.0,4849.0,4892.0,4814.0,5138.999999999999,4536.0,4827.0,4055.9999999999995,4491.0,5029.0,4838.0,4710.0,4856.0,4311.0,4854.0,4674.0,4784.0
11,3215.0,4114.0,4139.0,4016.0000000000005,3155.0,3279.0,5586.0,10040.0,4735.0,23108.0,15488.0,16396.0,9483.0,4296.0,4184.0,4142.0,4765.0,4125.0,6632.0,12792.0,6984.0
11,3107.0,3258.0,3321.0,2945.0,3058.0,3121.0,3364.0,6790.000000000001,4984.0,3672.0,20566.0,9894.0,6837.0,7528.0,6572.0,12771.0,11983.0,5969.0,12805.000000000002,6552.0,4915.0
12,1382.0,4735.0,2980.0,2127.0,1032.0,956.0,1071.0,936.0,923.0,1000.0,984.0,906.0,1052.0,1012.0,1118.0,1012.0,1036.0,1040.0,1008.0,1027.0,1082.0
