cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1.0,73.6529955770004,72.41643211365769,78.43305186972256,85.0076397265782,93.22677925211097,100.56815440289506,97.45932180672833,90.78072644417638,82.91757137112988,79.14622704731269,76.39699772148505,74.2921860340437,68.9167671893848,66.72228923736765,66.10936871733011,75.82308001608364,89.7789840503954,106.83474065138721,128.25854443104143,149.93539739981236,164.47674574453828
2.0,98.92018358893989,120.26877868577186,152.47665957684987,164.8490988469719,152.831299675361,138.4825926340535,124.57808127168924,112.27583118773089,102.6851001903056,94.05373334825926,88.26855479682078,84.01903056084183,78.73088548080152,79.16366282323968,83.9648494346804,81.09403335945372,73.71174297548416,69.88727191313109,68.21213478114855,70.27706257696182,71.7028993619165
3.0,118.46908919301558,105.20835299669656,93.76238791882963,84.56996224634261,77.84473808400189,73.88579518640869,69.40750353940538,68.04789995280792,72.8933459178858,87.93947616800378,89.9604766399245,90.28563001415762,84.04329872581407,81.69466729589429,82.77005663048608,80.21319018404908,90.78303445021237,105.76864086833412,113.26639924492686,115.1547899952808,113.9423076923077
4.0,88.96129521882115,86.63521376169997,84.9227169238553,87.17973690867696,94.40526182646092,88.16152289400455,85.36959271439413,82.79218315203643,79.52542372881356,76.89311915001265,74.29496584872248,79.20073362003542,86.74626865671642,101.17606880849988,121.91980774095623,146.08967872501898,168.11269921578548,166.67518340500885,159.09676195294713,149.78864153807234,139.0683025550215
5.0,118.03574833174451,134.74106291706386,140.95829361296472,141.04313632030505,132.67600095328885,125.12166348903718,112.99475691134414,102.8219733079123,89.86499046711154,81.72068636796949,75.8710676835081,90.27156816015253,100.1534795042898,110.31732602478552,121.1139180171592,130.27800285986655,129.62452335557674,124.9106291706387,128.6621782650143,124.05409914204004,115.97521448999046
6.0,106.22713554651621,115.66828500196824,120.12321217687968,115.46161921007742,109.00800419892403,98.71749114289463,98.92612518042252,97.85277522634824,88.96719590604907,88.7197218212833,107.71591654638499,121.25272273979793,120.95354940296549,113.48012071906574,111.72536412544285,111.75803700301798,111.81485369374099,112.93885316887548,107.88715391680881,104.43852512793596,98.68468704894372
7.0,120.30044666316343,130.84918549658434,131.02535470310036,134.29427220178664,120.37729900157646,101.97884918549659,89.15344193378876,82.95940620073569,82.83723068838675,94.09143457698372,102.47517078297425,104.6010246978455,99.68011035207567,86.61836573830793,86.03757225433526,84.13215974776668,82.81713084603258,81.23397267472411,79.7337099316868,77.466894377299,76.15028901734104
8.0,73.92652027027027,85.57854729729729,85.48359073359073,87.30381274131274,84.21307915057915,79.19872104247104,75.21138996138995,71.33204633204633,70.13513513513513,76.1316361003861,86.16867760617761,103.88272200772201,108.00518822393822,112.40178571428571,112.91083494208495,108.42193532818533,106.54862451737452,105.21356177606178,103.01592664092664,101.92652027027027,95.1800193050193
9.0,134.8034130610051,125.39250201558721,119.54810534802472,118.45874764848159,114.79131953775867,109.7218489653319,101.42031711905402,90.6613813490997,82.76202633700618,74.59862940069874,71.01074979844128,67.6689062080086,66.28258532652512,65.32276269819941,64.75611394786348,65.8160440741736,65.94087610857297,64.68933082504704,63.85514646600376,63.470303681805966,63.68933082504703
10.0,111.65022704339052,107.10860242179616,109.58930373360242,121.91612008072654,125.1693995963673,122.3406912209889,112.93895055499496,102.69614026236125,97.96102421796165,95.28393037336025,93.37575681130171,90.22780020181635,86.46430373360242,85.23524217961655,84.85166498486377,84.92860746720484,95.36112512613522,109.24356710393542,120.13811806256307,114.25693743693239,114.36566599394551
11.0,114.98900189214758,141.76643803216652,136.25756859035005,122.20707190160833,106.06669820245979,94.67632450331126,86.6401371807001,84.81043046357615,84.10229422894986,84.67916272469253,81.45541627246925,78.25709555345317,78.71984389782403,79.94004257332072,79.31740775780511,79.19465468306528,85.58148060548723,97.69642857142857,114.87228003784296,120.12665562913908,116.88304162724693
12.0,142.69886145580145,132.08660611487784,121.99258027376231,107.02468977868747,97.95727261097608,87.4967378789817,81.53575540488679,82.32135090188052,96.63054880388896,106.82704362287322,123.71561980299347,119.24382755532812,110.85940898042728,99.92017397978765,92.52769604707689,86.03914545221951,81.2920557758731,80.43072790072918,81.31303569144173,108.08596648330561,132.32915440706154
