cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,16,12,15,15,12,1,0,0,0,1,2,0,1,0,0,1,3,0,0,1,0
2,13,13,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
4,16,25,23,14,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
5,8,3,3,6,6,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0
6,6,8,11,11,10,0,1,0,1,0,0,0,1,1,3,1,1,3,0,2,1
7,6,5,3,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
8,1,3,2,2,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0
9,4,1,2,5,16,0,0,0,1,0,0,3,0,1,0,0,1,1,0,0,0
10,6,5,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,6,4,6,5,5,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
