cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,0,3,4,4,3,2,3,1,0,2,4,6,6,7,6,4,1,1,2,11
2,13,16,11,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,5,6,9,11,12,11,6,5,3,3,0,0,0,0,0,0,0,0
5,1,1,1,0,0,0,0,0,1,1,1,1,7,17,12,11,8,7,7,7,6
6,8,6,6,14,14,9,7,12,8,15,17,20,26,27,0,0,0,0,0,0,0
7,7,9,7,5,8,9,5,4,1,1,9,15,18,19,15,12,5,5,3,3,0
8,16,16,9,7,6,7,5,4,11,8,6,4,8,2,3,3,1,0,0,0,0
9,12,9,6,9,10,13,8,6,5,14,15,13,6,0,0,0,0,0,0,0,0
10,7,4,6,10,12,13,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2,6,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,14,12,10,7,4,4,2,2,2,2,2,0,5,7,8,9,18,22,25,22
