cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
2,22565.0,27162.0,29919.000000000004,19624.0,10508.0,11826.0,23798.0,11355.0,21101.0,11151.0,23942.0,19190.0,29568.000000000004,16061.0,24910.0,16796.0,14258.0,9610.0,7216.000000000001,7137.000000000001,10107.0
1,2969.0,2695.0,2948.0,2593.0,2709.0,3882.0,2868.0,2619.0,16418.0,7506.999999999999,4966.0,2501.0,2558.0,2659.0,2967.0,2500.0,2592.0,2723.0,2671.0,2604.0,2685.0
1,2344.0,2204.0,2219.0,2318.0,4848.0,2985.0,2773.0,13139.0,6796.0,3643.0,2180.0,2144.0,2115.0,2036.0,1969.0,2000.0,2215.0,2243.0,1945.0,3067.0,2438.0
3,2393.0,2378.0,2381.0,2286.0,2452.0,5231.0,2213.0,2182.0,13938.0,6165.0,4769.0,9134.0,3976.0,2367.0,2201.0,2437.0,2258.0,2394.0,2452.9999999999995,2024.0,2294.0
4,13206.999999999998,6777.0,18363.0,7804.0,6498.999999999999,15324.0,6734.0,4695.0,4320.0,4452.0,4866.0,4274.0,4632.0,4805.0,4502.0,8727.0,6513.0,23202.999999999996,8250.0,5514.0,4931.0
5,2470.0,2222.0,14393.0,11908.999999999998,12984.0,8272.0,5894.0,10646.0,5201.0,2130.0,2449.0,2189.0,2013.0,2367.0,2224.0,2207.0,2312.0,7129.0,2836.0,2770.0000000000005,2837.0
5,2249.0,2179.0,1948.0,2921.0,3091.0000000000005,2404.0,2334.0,2936.0,2452.0,2093.0,2415.0,2250.0,2246.0,2155.0,2109.0,2079.0,2301.0,2239.0,3110.0,10529.0,14464.0
6,19278.0,19192.0,10216.0,9617.0,12708.0,11258.0,6167.0,4989.0,4917.0,3198.0,3299.0,3206.0,3251.0,3170.0,2867.0,2906.0,9006.0,12039.0,5955.0,6864.0,4301.0
6,4397.0,8041.0,6153.0,4821.0,4564.0,4507.0,31042.0,17282.0,8017.0,4973.000000000001,4954.999999999999,4454.0,4463.0,8977.0,7087.0,14790.0,9609.0,6275.0,21251.000000000004,17070.0,12505.0
8,3345.0,3111.0,3319.0,4584.0,4292.0,3898.0,11162.0,16591.0,7004.0,6253.0,4228.0,3200.0,8049.000000000001,7466.000000000001,4861.0,8132.0,5699.0,4039.0,6303.0,17611.0,13547.0
10,2721.0,2892.0,9711.0,7021.0,3687.0,3339.0,2707.0,12459.0,9347.0,5665.0,19716.0,7787.0,12371.0,11984.0,5497.0,4910.0,3022.0,2885.0,10843.0,10046.0,8939.0
10,3360.0,3553.0,15801.0,7235.0,4317.0,2313.0,2654.0,2534.0,2582.0,2834.0,3345.0,2602.0,2750.0000000000005,2345.0,2575.0,2417.0,2346.0,2501.0,2474.0,2663.9999999999995,7232.999999999999
11,5529.0,14537.000000000002,17337.0,12454.0,26834.999999999996,12119.0,15369.000000000002,16079.0,14792.000000000002,29758.0,21055.0,12020.0,7851.0,7116.999999999999,6203.0,5904.0,6178.000000000001,5541.0,5780.0,11733.0,9221.0
12,6394.999999999999,11102.0,9226.0,6470.0,6863.999999999999,12856.0,22422.0,28371.0,13497.0,8312.0,4977.0,6077.0,5173.0,5286.0,5169.0,5438.0,5653.0,8675.0,35807.0,22932.0,10283.0
14,3693.0,3702.0,3739.0,9634.0,5324.0,3633.0,3483.0,5155.0,12324.0,5945.0,3227.0,3580.0,7350.0,4296.0,3825.0000000000005,3586.0,3409.0,10462.0,4638.0,9165.0,7121.0
13,5044.0,4554.0,3611.9999999999995,2764.0,2903.0,2683.0,3481.9999999999995,3104.0,2864.0,18329.0,9452.0,3639.0000000000005,8247.0,6364.000000000001,10101.0,5883.0,4993.0,4065.0,3980.0,3109.9999999999995,2653.0
13,4910.0,3483.0,2586.0,2650.0,2400.0,2502.0,6096.0,8223.0,4494.0,13975.0,11547.999999999998,6752.0,3595.0,3367.0,3549.0,3453.0,2764.0,3925.0000000000005,6163.0,3348.0,2201.0
