cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,7,7,8,9,2,2,1,5,6,1,2,0,0,3,4,6,8,5,4,5,5
2,7,6,6,4,5,9,7,10,6,6,5,6,4,2,7,7,5,4,2,1,0
3,6,2,5,3,2,6,10,3,1,9,11,2,6,11,0,0,0,0,0,0,0
4,1,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,1,5,4,4,1,1,0,10,14,11,6,0,0,0,0,0,0,0,0
6,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,9,10,9,12,11,3,0,1,0,6,2,2,5,3,6,7,4,1,1,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,5,8,9,10,8,13,7,6,6,6,5,3,3,0,4,3,3,5,5,0
12,7,5,3,3,2,8,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,6,7,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,12,11,5,6,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
