cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,5074.000000000001,34396.0,32034.0,24872.999999999996,19788.0,10660.0,7945.0,7029.0,5789.0,6763.0,4563.0,4720.0,5199.000000000001,5625.0,5273.0,5673.0,24596.0,13680.0,8613.0,5236.0,4622.0
1,3835.0,10335.0,12142.0,5775.0,5392.0,5279.0,7985.0,4625.0,4317.0,9204.0,6301.0,5853.0,7621.0,8467.0,6327.0,3728.0,4907.0,25245.0,13877.0,8152.0,4791.0
2,4988.0,4804.0,4337.0,4363.0,4564.0,4082.0,5122.0,4514.0,5710.0,4354.0,4248.0,12457.0,9736.0,6092.0,4466.0,4667.0,4169.0,4024.9999999999995,4129.0,31251.0,19532.0
2,16967.0,7055.0,10456.0,5088.0,5289.0,2874.0,10003.0,5710.0,15166.0,10186.0,5885.0,4304.0,2758.0,5957.0,3288.0,3372.0,5152.0,3619.0,2787.0,3024.0,3171.0
3,28270.0,25937.999999999996,22240.0,14078.0,7221.0,4962.0,27609.0,25564.000000000004,13021.0,8117.0,6630.0,6097.0,5642.0,6016.0,4833.0,4923.0,5119.0,4863.0,4888.0,4624.0,4447.0
4,1865.0,1831.0,1648.0,1521.0,1652.0,9165.0,4295.0,1732.0,1584.0,1768.0,1498.0,1773.0,1775.0,1783.0,1831.0,1634.0,1600.0,1904.0,1734.0,1496.0,1625.0
5,3963.0,13407.0,6636.0,4910.0,21616.0,10020.0,6985.0,9194.0,4491.0,7990.0,7809.0,4578.0,3554.0,4003.0,3632.0000000000005,3855.0,6313.0,6911.0,14994.0,7988.0,26261.0
6,51521.0,23253.0,16607.0,10742.0,9686.0,20989.0,13304.0,8938.0,16589.0,21850.0,14791.0,38608.0,20719.0,13823.0,12366.0,7109.0,7101.0,7211.0,7764.0,6993.0,6806.0
7,4906.0,2288.0,1196.0,1015.0,984.0,979.0,995.0,946.0,998.0,1064.0,943.0,797.0,1075.0,1115.0,1055.0,951.0,1037.0,1018.0,1167.0,950.0,1016.0
8,4280.0,2514.0,1299.0,5836.0,4006.0,3014.0,1700.0,1873.0,2862.0,1763.0,1637.0,1267.0,1162.0,1290.0,1268.0,1191.0,1345.0,1323.0,1195.0,1255.0,1279.0
9,2499.0,11718.0,3570.0000000000005,3599.0,14303.0,8734.0,3725.0,2329.0,2410.0,2360.0,2361.0,2314.0,2500.0,2536.0,2493.0,2171.0,2551.0,2409.0,2525.9999999999995,2358.0,2249.0
