cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,18,12,27,28,24,20,17,16,14,11,12,6,2,6,5,4,7,12,17,19,16
2,8,8,9,7,8,7,5,12,17,20,18,12,15,13,12,8,5,1,2,2,11
3,8,11,13,17,18,16,12,14,20,16,8,3,1,0,0,0,0,0,0,0,0
4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,9,11,10,10,13,15,9,12,10,8,9,6,3,2,1,1,0,2,7,12
6,9,21,23,18,13,10,9,8,10,8,11,8,9,8,5,0,0,0,0,0,0
7,21,20,15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,5,7,4,7,7,6,4,7,5,4,0,0,0,0,0,0,0,0,0
9,2,2,3,5,6,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
