cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1869.0,1972.0,3830.0,10858.0,4422.0,2195.0,2153.0,1997.0,2017.0,2082.0,2305.0,2101.0,2290.0000000000005,1941.0,2059.0,2270.0,2296.0,2177.0,2126.0,2116.0,2169.0
2,6596.0,7992.0,3830.0,3227.0,2877.0,3401.0,3303.0,3616.0,21283.0,3551.0,3414.0,3565.0,3803.0,3519.0,3076.0,3623.9999999999995,3368.0,3670.0,3283.0,3442.0,3574.0
3,10145.0,7480.999999999999,5280.0,6829.999999999999,5828.0,6198.0,5779.0,4849.0,4715.0,4810.0,4610.0,5066.0,5089.0,19095.0,13290.0,8140.999999999999,10393.0,11828.0,18664.0,12643.0,7785.0
4,14114.0,5989.999999999999,3705.0000000000005,2240.0,2547.0,2659.0,2340.0,2622.0,2621.0,2527.0,5588.0,5010.0,3907.0,12484.999999999998,4911.0,4352.0,2590.0,2771.9999999999995,2443.0,3002.9999999999995,2492.0
6,1148.0,1292.0,1069.0,1177.0,1217.0,1097.0,1177.0,1153.0,1135.0,1633.0,1055.0,5740.0,3599.0,1228.0,1189.0,1059.0,1301.0,1076.0,1227.0,1083.0,1082.0
4,2769.0,3449.0,2807.0,3246.0,3128.0,16141.0,6367.0,4152.0,2970.0,2780.0,2995.0,4022.0,3854.0,14254.0,16313.0,10357.0,6769.0,3385.0,3071.0,2831.0,3034.0
5,6084.0,2791.0,7075.0,4195.0,7341.0,4226.0,2033.0,1563.0,1713.0,1498.0,1884.0000000000002,1639.0,1845.0,1715.0,1865.0,1804.0,1658.0,1617.0,1609.0,1561.0,1758.0
7,431.0,402.0,423.0,535.0,1382.0,559.0,397.0,336.0,349.0,362.0,337.0,351.0,350.0,369.0,331.0,355.0,355.0,370.0,378.0,386.0,353.0
7,2062.0,552.0,2121.0,1515.0000000000002,1005.0,638.9999999999999,561.0,583.0,661.0,579.0,517.0,486.0,571.0,584.0,547.0,615.0000000000001,549.0,569.0,456.0,599.0,469.00000000000006
9,6380.0,11110.0,9495.0,10075.0,8742.0,26676.0,15878.0,7726.0,7235.0,4756.0,5938.0,4841.0,3741.0,6209.0,4646.0,3845.0,11603.0,3962.0,5008.0,5890.0,3332.0
10,3882.0,3650.0,7300.0,6340.0,5002.0,3613.0,3220.0,3679.0,3870.0,3939.9999999999995,3814.0,22495.0,13265.0,8604.0,5679.0,4462.0,5060.0,4603.0,22437.0,10415.0,7595.0
9,3225.0,3556.0,8956.0,4360.0,15349.0,7325.0,5061.0,14351.0,6787.0,13052.0,6102.0,3836.0,7514.0,5196.0,8011.999999999999,5473.0,20870.0,11253.0,5696.0,3031.0,3138.0
