cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1,1,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,6,7,5,4,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
3,6,9,6,5,3,2,2,2,0,0,0,0,0,1,9,5,7,13,12,8,7
4,5,11,7,8,2,1,6,8,8,6,4,4,2,8,14,18,16,7,10,9,5
5,3,7,5,7,6,8,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0
6,6,4,4,4,4,3,2,0,0,0,0,1,1,5,0,0,0,0,0,0,0
7,5,4,3,4,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,5,8,15,16,16,18,19,16,17,14,10,8,6,10,6,5,10,7,9,4
10,0,0,0,1,2,2,2,1,1,0,0,1,7,7,8,4,4,1,4,11,11
