cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,3,6,6,5,3,3,3,5,7,9,8,6,4,4,4,5,9,11,3
3,1,1,1,2,3,2,1,4,3,3,2,0,0,0,0,0,0,0,0,0,0
4,2,7,12,13,9,4,17,17,12,14,13,11,9,12,8,7,5,5,2,2,0
5,6,15,13,11,11,7,10,12,6,3,6,6,3,4,4,7,3,2,2,0,3
6,5,6,5,1,0,2,1,1,0,0,0,6,6,4,1,7,8,8,6,4,0
7,8,11,9,9,13,14,4,2,2,0,9,7,5,9,13,14,17,19,18,12,6
8,0,0,0,0,0,0,4,1,1,1,7,0,0,0,0,0,0,0,0,0,0
9,0,0,0,3,10,14,12,12,7,6,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,4,8,11,4,1,5,7,3,5,5,4,2,5,2,1,1,0,4,8,0
12,3,0,2,1,0,8,11,11,9,6,11,9,12,9,14,10,11,15,12,10,7
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
