cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,11,8,5,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2
3,0,0,2,10,11,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
4,19,19,11,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,12,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,16,14,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0
9,6,8,17,18,20,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
10,7,6,6,9,11,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
