cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
3,583.0,557.0,525.0,571.0,2239.0,1207.0,539.0,463.0,539.0,569.0,553.0,505.0,527.0,579.0,573.0,538.0,576.0,500.0,529.0,521.0,542.0
3,2431.0,2600.0,15657.0,6714.0,4621.0,2470.0,2475.0,2469.0,2515.0,2645.0,2280.0,2171.0,2440.0,2343.0,2420.0,2514.0,2441.0,2411.0,2375.0,2360.0,2341.0
4,4479.0,3416.0000000000005,2993.0,2757.0,2384.0,2344.0,6346.0,5186.0,2483.0,2413.0,2309.0,2263.0,2339.0,2480.0,2241.0,14686.000000000002,2581.0,2473.0,2012.0,2363.0,2139.0
5,4345.0,3223.0,3426.0,3361.9999999999995,18035.0,9969.0,6145.999999999999,4215.0,3666.0,3741.0,2951.0,3609.0,12669.000000000002,7169.0,3361.9999999999995,3705.0,2991.0,2694.0,2675.0,2656.0,2718.0
5,745.0,851.0,692.0,3465.0,824.0,746.0,652.0,688.0,737.0,730.0,776.0,814.0,748.0,1616.0,1262.0,745.0,632.0,767.0,724.0,730.0,676.0
6,22327.0,11124.0,9072.0,7172.0,5470.0,17825.0,10732.0,10714.0,6264.0,30886.0,29146.0,19072.0,13694.0,9905.0,5593.0,5644.0,5333.0,5207.0,5000.0,5512.0,4865.0
7,5092.0,13817.0,5702.0,4310.0,3257.0,3503.0,23453.0,14114.0,5311.0,3068.0,3584.0,20697.0,15607.000000000002,8594.0,4339.0,7804.999999999999,4258.0,3629.0,3495.0,3401.0,3308.0
9,28674.0,23894.0,16070.0,14259.0,10301.0,8661.0,25589.0,13080.0,14822.0,8482.0,19302.0,15728.0,20113.0,13147.0,9996.0,28134.0,27070.0,28007.0,33253.0,14685.0,10832.0
8,1743.0,4043.0000000000005,2436.0,1661.0,9155.0,2029.0,1861.0,1840.0,1656.0,1899.0000000000002,1540.0,1755.0,1557.0,1727.0,1775.0,1761.0,1764.0,1664.0,1818.0,2005.0,1703.0
10,27508.0,15331.0,10327.0,8127.0,8650.0,8245.0,8599.0,57141.0,31921.0,25638.000000000004,15270.0,19223.0,20794.0,12495.0,10983.0,9787.0,8653.0,8954.0,9212.0,8386.0,10765.0
10,270.0,270.0,288.0,252.0,278.0,267.0,282.0,1090.0,273.0,282.0,272.0,281.0,307.0,268.0,269.0,300.0,269.0,288.0,261.0,303.0,276.0
10,93.0,81.0,81.0,86.0,79.0,95.0,91.0,188.0,349.0,112.0,116.0,93.0,79.0,100.0,101.0,76.0,96.0,90.0,79.0,107.0,92.0
