cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,12,13,9,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2,16,8,6,9,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5,7,6,4,2,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0
6,1,4,4,2,5,0,0,0,0,1,2,2,0,0,0,2,2,1,0,1,1
7,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0
9,6,8,13,11,8,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1
10,9,7,2,1,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0
11,3,6,4,5,5,3,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0
12,13,12,8,8,7,3,1,2,4,5,0,0,0,0,0,0,1,0,0,1,0
13,10,13,11,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,10,7,5,7,8,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
15,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,3,1
