cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1446.0,1380.0,2041.0,4281.0,3937.0,2527.0,1425.0,1515.0,1447.0,1392.0,1413.0,1634.0,1430.0,1518.0,1484.0,6027.0,2354.0,1637.0,1485.0,1375.0,6988.0
1,1205.0,697.0,708.0,641.0,796.0,639.0,679.0,790.0,740.0,650.0,750.0,1680.0,821.0000000000001,3118.0,1506.0,692.0,763.0,688.0,801.0,670.0,813.0000000000001
2,8258.0,6600.0,7099.0,10117.0,7811.0,6497.0,6454.0,6723.0,7211.0,8080.0,8390.0,11942.0,40450.0,37455.0,13595.0,14909.0,10427.0,9442.0,26863.0,20348.0,24871.0
4,3328.0,3320.0000000000005,3245.0,3447.0,3091.0,3696.0,3937.0,12750.0,7072.999999999999,7095.000000000001,7685.0,4788.0,12360.0,18791.0,2927.0,3225.0,3429.0,3351.0,3206.0,2959.0,3259.0
4,2994.0000000000005,2614.0,2553.0,2523.0,2371.0,15363.0,8804.0,4525.0,2782.0,2468.0,2756.0,2791.0,2733.0000000000005,2668.0,2670.0,2767.0,2669.0,2669.0,2540.0,2433.0,2450.0
5,1118.0,728.0,662.0,738.0,689.0,684.0,756.0,803.0,828.0,1606.0,650.0,763.0,696.0,733.0,2492.0,1212.0,1180.0,742.0,726.0,3103.0,1768.0
6,23445.0,12707.999999999998,11266.0,7403.0,25785.0,9593.0,8022.0,6252.999999999999,5707.0,13019.999999999998,31021.0,19419.0,11643.0,7779.000000000001,5631.0,29058.0,34605.0,18574.0,8921.0,7233.0,6692.0
8,2667.0,2651.0,2654.0,3053.0,2868.0,2948.0,2907.0,3072.0,13081.0,8520.0,5549.0,2752.0,3248.0,5249.0,3613.0,2791.0,2715.0,12521.000000000002,17035.0,9595.0,4434.0
7,2712.0,2734.0,2825.0,14361.0,5760.0,3642.0,3165.0,3307.0000000000005,2693.0,2599.0,3718.9999999999995,9306.0,5801.0,3184.0,6915.0,4276.0,9467.0,10033.0,7111.0,5697.0,4055.0000000000005
9,15487.0,23634.0,13221.000000000002,7627.0,5855.0,6327.0,9869.0,7595.0,12004.0,7512.0,5469.0,5667.0,5568.0,5426.0,5068.0,12592.999999999998,8625.0,6525.0,5990.0,10819.0,13139.0
10,1638.0,1628.0,1842.0000000000002,1771.0,1557.0,1365.0,1508.0,1407.0,1354.0,4128.0,4766.0,2955.0,1504.0,7198.999999999999,1973.0,5608.0,4155.0,1587.0,1580.0,1530.0,1477.0
10,1537.9999999999998,1375.0,1506.0,1380.0,1456.0,1471.0,1256.0,1438.0,1298.0,1282.0,7167.000000000001,3266.0,1748.0,1345.0,1444.0,1347.0,5750.0,2793.0,2210.0,1248.0,1320.0
11,13326.0,8253.0,6049.000000000001,5232.0,5207.0,31416.0,17306.0,9884.0,12535.0,7612.0,6756.0,11838.0,25737.0,11447.0,8402.0,5217.0,17376.0,10652.0,5794.0,5364.0,23566.999999999996
12,16329.0,8893.0,13052.0,9141.0,29550.999999999996,15514.999999999998,8187.0,23827.0,35421.0,22974.0,16724.0,10424.0,9858.0,11148.0,7240.0,14952.0,29958.0,28201.0,23094.0,13971.999999999998,6995.0
13,1112.0,1152.0,1172.0,1185.0,720.0,832.0,753.0,672.0,716.0,866.0,718.0,890.0,762.0,791.0,676.0,794.0,860.0,842.0,813.0,1181.0,3516.0
13,3998.0,3494.0000000000005,3920.0,7382.0,4359.0,1467.0,1557.0,2758.0,1646.0,2223.0,1515.0,1577.0,1488.0,1398.0,1629.0,1461.0,1527.0,1603.0,1651.0,3991.0,2678.0
14,8139.999999999999,9072.0,8473.0,5369.0,4242.0,3544.9999999999995,3331.0,9412.0,13305.0,9418.0,7911.0,9102.0,5539.0,2948.9999999999995,2550.0,2599.0,2336.0,2484.0,2571.0,2724.0,2638.0
15,2688.0,4916.0,3813.0,3153.0000000000005,2686.0,8448.0,3365.0,3050.0,2889.0,14054.999999999998,6223.0,5394.0,3024.0,2819.0,2759.0,2887.0,3273.0,2969.0,12796.000000000002,12639.0,6372.0
