cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1592.0,1736.0,1809.0,1617.0,1799.0,1635.0,1822.0,4588.0,1738.0,1777.0,1752.0,1726.0,1553.0,1590.0,1808.0,1744.0,1762.0,5624.0,3039.0,2406.0,8044.0
1,1897.9999999999998,1315.0,1357.0,1298.0,1394.0,1360.0,1327.0,1415.0,1536.0,5072.0,5239.0,2464.0,1870.0,1285.0,1277.0,1292.0,1541.0,1291.0,1368.0,1433.0,1460.0
2,6987.0,3574.0,1975.0,2335.0,1558.0,1492.0,1548.0,1290.0,1558.0,1352.0,1515.0,1730.0,1594.0,1331.0,1398.0,1291.0,1392.0,1474.0,1422.0,1421.0,1585.0
2,2431.0,2060.0,1806.0,4073.9999999999995,3020.0,2297.0,1865.0,1589.0,1758.0,1566.0,1745.0,9303.0,4530.0,1473.0,1884.0,1721.0,1766.0,1838.0,1728.0,1933.0000000000002,1750.0
3,1755.0,1585.0,8332.0,4365.0,2320.0,1648.0,1625.0,1475.0,1554.0,1652.0,1449.0,1613.0,1480.0,1409.0,1692.0,1520.0,1562.0,1667.0,1729.9999999999998,1595.0,1396.0
3,5237.0,2971.0,4711.0,2159.0,2066.0,1324.0,5230.0,2750.0,1264.0,4496.0,3076.0,2602.0,2500.0,2798.0,1259.0,1162.0,3256.0,1633.0,1126.0,1220.0,1070.0
4,6482.000000000001,6407.0,26643.0,23417.0,13550.0,8662.0,23830.0,14948.999999999998,10106.0,7764.0,6469.0,5912.0,8408.0,21299.0,17187.0,11203.0,25569.0,11681.0,6876.000000000001,5679.0,6244.0
7,4326.0,3893.0,23657.0,14953.0,9208.0,15309.0,11129.0,18525.999999999996,17473.0,8672.0,7542.0,6347.0,6139.0,4240.0,3847.0,11386.0,8560.0,14872.0,4427.0,4171.0,4132.0
8,4415.0,1655.0,1014.0,1111.0,1031.0,1175.0,965.0,1075.0,1039.0,974.0,1024.0,936.0,999.0,1103.0,964.0,936.0,1103.0,977.0,1052.0,991.0,856.0
9,8047.0,6391.000000000001,5113.0,5188.0,5526.0,5462.0,36593.0,21787.0,14203.0,8857.0,5095.0,5576.0,11242.0,8523.0,13229.0,15963.0,9812.0,12701.0,10273.0,15177.0,13705.0
10,7107.0,3200.0,3158.0,7499.0,6516.0,4666.0,3601.0,2709.0,3021.0,2992.0,18427.0,13549.999999999998,12183.0,5752.0,4819.0,9015.0,14746.999999999998,11554.0,6995.0,4970.0,3003.0
11,1697.0,1639.0,6558.0,2951.0,2418.0,1562.0,6518.0,4215.0,2726.0,2703.0,2383.0,1758.0,3402.0,1574.0,1770.0,1566.0,1909.0,1566.0,1721.0,1640.0,1747.0
10,5055.0,4418.0,4253.0,4276.0,4528.0,10743.999999999998,6933.0,27610.0,17600.0,15900.000000000002,8466.0,9459.0,13123.0,7281.0,6285.0,22232.0,27511.0,18016.0,27456.0,18757.0,4458.0
12,16926.0,24667.0,16310.0,8766.0,8152.000000000001,5467.0,3730.0,3611.0,3705.0,3703.0,3620.0,3557.0,3676.0,3771.0,3647.0,3470.0,3479.0,3642.0,3199.0,3780.0,3901.0
