cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,2,1,0,0,0,0,0,6,3,5,10,8,6,3,0,0,0,3,4,3,5
2,13,6,3,4,6,2,0,1,0,0,0,11,9,0,0,0,0,0,0,0,0
3,6,5,7,9,8,1,5,6,1,4,3,6,4,6,2,2,3,2,0,0,0
4,1,0,9,14,13,6,10,12,10,6,2,1,3,4,8,5,11,10,6,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,7,6,5,6,4,3,8,6,6,5,3,2,0,6,3,6,0,0,0
8,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,3,1,1,0,0,10,15,9,7,3,2,4,7,5,9,6,6,6,7,7
10,6,2,1,5,4,7,8,7,12,13,13,9,14,14,9,9,20,12,21,13,0
11,1,2,4,6,4,0,5,5,3,2,1,1,4,0,0,0,0,0,0,0,0
12,10,13,12,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
