cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1.0,93.20313512112968,100.6706827309237,111.37582588418189,112.23604093794533,102.96476227490608,44.25275294727296,38.73649436455499,39.4233709029667,40.160383469361314,40.2728332685581,38.99598393574297,39.64438398756315,39.39474025132789,39.35393185645809,39.120611478170744,39.59826402383729,39.06658893639072,39.2477004793367,39.6550071252753,39.62313771213888,40.26065552532712
2.0,58.12730101114856,55.91729323308271,54.11680062224527,53.8262898625875,52.90873736064299,40.22284158672544,39.65076484314234,40.569743323826806,40.78817733990148,40.672024889810736,39.96992481203007,39.7164894996111,39.60228156598392,40.40044075706508,39.490018148820326,39.17332123411978,39.60085558724397,40.23230490018149,39.851438942183044,39.89758879958517,39.271973036038375
3.0,88.50292864749734,86.64257188498402,83.73309371671992,83.04512779552715,79.03753993610223,76.28966986155484,71.17917997870074,68.69555378061767,66.30897231096911,66.02422790202343,39.41200745473908,40.60503194888179,40.670394036208734,40.09092119275825,39.2935303514377,39.222577209797656,40.08120340788072,39.86261980830671,38.066560170394034,40.19515441959531,39.20766773162939
4.0,120.03468351294438,111.12151616499443,105.41260993434906,102.57277344233866,94.9348445435402,87.95082373343243,79.56521739130434,73.16449894710765,68.87687352904744,67.33432429084603,65.426731078905,64.63879598662207,64.87167100210578,65.4669887278583,68.14591849374457,68.64461786200917,69.40666418927289,67.30645361080144,66.75027870680044,65.41830794004707,64.35389570172178
5.0,93.61902876748482,97.24808656637636,93.27091580892056,95.85114806017418,98.85259963050937,104.28054895750857,108.58814990762734,123.95196621799947,133.69754552652415,129.28068091844813,122.01675903932436,41.21324887833202,39.770387965162314,39.9262338347849,39.688308260754816,40.004618632884664,40.002507257851676,40.20770651887042,39.397202428081286,40.15439429928741,39.47558722618105
6.0,76.63275769023205,76.9749055585537,74.07096600107933,71.22571505666487,72.29546681057744,77.90555855369671,82.25431732325958,84.12277388019427,46.49352401511063,41.22571505666487,40.123178629249864,40.35159201295197,40.856179168915276,40.201295196977874,39.95102536427415,39.830679978413386,40.677280086346464,40.38086886130599,39.20196977873718,39.465731246627094,40.58041014570966
7.0,137.48077922077923,126.65181818181819,113.30909090909091,105.82805194805195,96.33649350649351,88.54181818181819,82.33636363636364,79.25376623376623,74.27753246753247,70.02714285714286,67.33662337662338,66.14064935064935,66.78714285714285,66.38051948051948,67.0612987012987,65.64857142857143,64.4187012987013,63.31038961038961,63.61909090909091,68.21857142857142,71.22337662337662
8.0,119.0708119604654,110.49305642437133,96.30126360565495,90.29625922682347,84.84986863505567,84.19879894908044,89.76104091079695,90.07093706993619,84.40823220317777,87.69473289127987,94.18803953459278,109.64881771550107,118.48792693606906,118.91917928187164,122.24771675215814,121.41986738396096,121.83973476792193,41.21468785187039,39.3955961466283,40.594520205179535,40.58313524333792
9.0,99.10735328776809,102.12821117134104,113.4120905020033,115.66780579778458,111.01095922696206,104.89629978788592,98.86896064105585,87.88510487862362,79.94437897713881,76.51284468536413,39.42587791656847,40.401013433891116,39.582960169691255,39.8750883808626,40.58189959934009,41.23580014140938,39.00659910440726,39.876148951213764,40.17805797784587,39.497761018147536,40.467711524864484
10.0,69.49127553090761,77.05275260381443,81.6392533477614,89.29230353036657,99.71594751792236,101.33098877316381,98.12606519680779,95.89557689706479,86.81671851751656,78.78628432300825,74.92587582848641,39.2491546057081,40.187204111997836,40.747463817124306,39.68632490193426,40.48518869200595,39.700527526038144,39.42066819964832,40.450290815636414,40.18476937643717,39.24699039632085
11.0,51.61261508863543,51.42077779304658,51.04397416517796,52.78122852823966,51.91054005771609,40.42874811048509,39.74068984471623,40.78150336677202,40.535660299574,39.86051944482617,40.002061288992714,39.27277724336952,40.346296550776415,40.06898447162292,40.49457193898584,39.998488388072005,40.24172048921259,40.142641198296,40.265081764463375,39.75525628693143,40.46763776281435
