cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1,1,1,0,0,0,0,0,0,1,3,4,3,4,3,8,15,14,13,7,2
2,6,2,1,0,3,15,12,8,5,12,12,10,12,10,7,7,1,0,0,3,5
3,0,3,3,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,3,1,8,9,7,12,11,12,15,7,3,4,4,4,4,5,2,1,0
5,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,4,6,2,9,7,7,7,10,4,15,5,1,1,0,0,0,0,0,0,0
7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,9,7,5,3,2,5,7,11,6,4,6,8,0,0,0,0,0,0,0,0
9,7,12,10,11,14,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13,11,2,5,11,13,11,4,0,2,1,1,1,12,10,5,4,8,9,5,4,0
