cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,317.0,557.0,358.0,339.0,399.0,384.0,359.0,382.0,333.0,330.0,796.0,1410.0,1036.0,942.0,416.0,867.0,730.0,810.0,451.0,397.0,340.0
1,3915.0,3691.9999999999995,4074.0,3767.0,3565.0,4269.0,3886.0,3840.0,3833.0,4975.0,4539.0,4648.0,4252.0,4245.0,4033.0,27285.0,20092.999999999996,13067.0,8250.0,5557.0,5080.0
1,27.0,37.0,32.0,28.0,33.0,31.0,29.0,30.0,28.0,27.0,40.0,91.0,72.0,74.0,49.0,110.0,95.0,74.0,39.0,33.0,27.0
2,6623.0,4748.0,4348.0,4781.0,5433.000000000001,21274.0,11862.0,7418.0,17493.0,29740.0,24475.0,17626.0,12822.0,9186.0,8241.0,6536.0,5580.0,4864.0,4612.0,5486.0,9278.0
3,1787.0,5741.0,2769.0,8210.0,7580.0,4811.0,2139.0,1882.0,2093.0,1897.0,1722.0,1656.0,2072.0,1984.0,1823.0,1873.0,1812.0,1783.0,1916.0,1910.0,1568.0
5,5600.0,3661.0,1068.0,1178.0,1060.0,1023.0,1180.0,1017.0,1092.0,1145.0,1219.0,1167.0,1121.0,1052.0,1093.0,1077.0,1156.0,1089.0,1163.0,1085.0,1079.0
4,5729.0,11242.0,5988.999999999999,5910.0,17337.0,9528.0,19551.0,8236.0,21196.0,28898.0,13560.0,9710.0,8704.0,8275.0,7324.0,8435.0,11727.0,7684.0,6505.000000000001,6341.0,5383.0
6,3873.0,2167.0,5018.0,1939.0,10353.0,6485.0,4634.0,10057.0,4653.0,2840.0,5009.0,2835.0,1917.0,2141.0,2375.0,2089.0,2088.0,2479.0,2103.0,2184.0,2078.0
9,1205.0,2107.0,1377.0,6638.0,3972.0,2479.0,4225.0,1268.0,1182.0,1413.0000000000002,1195.0,1309.0,1337.0,1467.9999999999998,1340.0,1211.0,1391.0,1477.0,1144.0,1239.0,1037.0
9,26615.0,20737.0,12833.0,8659.0,17958.0,16907.0,18363.0,3652.0,3983.0,4298.0,3693.0,3825.0,3831.0,3774.0,3299.0,3918.0,4246.0,3910.0,3865.0,4068.0,3709.0
8,8405.0,3434.0,2691.0,2346.0,2012.0,1958.0,2048.0,5626.0,9760.0,7566.0,2756.0,6711.0,4431.0,2272.0,2010.0,2312.0000000000005,1888.0,2136.0,2389.0,2166.0,2079.0
8,2883.0,2191.0,3709.0,6992.0,5031.0,3504.0,10676.0,5277.0,3546.0,2102.0,2126.0,2107.0,2116.0,2337.0,2188.0,2347.0000000000005,2281.0,2040.0,2170.0,1906.0,2047.0
13,9588.0,4953.0,16986.0,32171.0,20922.0,9182.0,6447.0,5097.0,4697.0,5959.0,4716.0,4770.0,25074.0,15436.0,8232.0,5910.0,9377.0,7822.0,5783.0,4887.0,5068.0
13,1316.0,1247.0,1218.0,1317.0,1323.0,1757.0,1413.9999999999998,1255.0,1258.0,1369.0,1519.0,1242.0,1983.0,1442.0,1377.0,1417.0,6369.0,4832.0,1900.0,1292.0,1222.0
