cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,3583.0,2692.0,940.0,923.0,865.0,989.0,892.0,931.0,4240.0,3883.0,2307.0,1514.0,1503.0,1054.0,851.0,1821.0,1807.0,873.0,907.0,1001.0,915.0
2,2341.0,4794.0,3577.0000000000005,2528.0,5330.0,11580.000000000002,15417.999999999998,9755.0,3966.0,3715.0,3141.9999999999995,2694.0,2411.0,5337.0,5053.0,2738.0,3380.9999999999995,6541.0,5886.0,4321.0,3584.0
2,3162.0,3544.0000000000005,4717.0,3626.9999999999995,3525.0,2986.0,7878.0,6134.0,4041.0000000000005,3408.0,3028.0,2724.0,2792.0,2986.0,12916.0,9413.0,4073.0000000000005,18900.0,8135.999999999999,8784.0,5744.0
5,5226.0,9721.0,11216.0,8057.0,21123.000000000004,18073.0,10106.0,6830.0,11811.0,6832.0,5205.0,5417.0,5254.999999999999,5062.0,5126.0,4849.0,5496.000000000001,6835.999999999999,17201.0,11173.0,10782.0
4,3622.0000000000005,6324.0,3874.0,2309.0,1631.0,1635.0,1649.0,1616.0,1463.0,2580.0,1514.0,1387.0,1632.0,1659.0,2179.0,1523.0,1510.0,1591.0,1497.0,2342.0,8154.000000000001
6,13485.000000000002,7867.0,5165.0,17144.0,8106.0,33593.0,15868.0,14439.0,8268.0,14069.0,6706.0,14704.0,18546.0,19565.0,9409.0,6758.0,13030.0,8297.0,14781.000000000002,8946.0,7830.0
7,6954.0,6279.0,5420.0,5796.0,6285.000000000001,5489.0,5491.0,5112.0,5702.0,5619.0,5824.0,17894.0,24356.0,18805.0,20365.0,16620.0,8447.0,7218.0,5401.0,5626.0,5791.0
8,3301.0000000000005,2492.0,3345.9999999999995,3786.0,3115.0000000000005,2999.9999999999995,2614.0,3310.0,11202.0,17693.0,8835.0,5983.999999999999,3312.0,9379.0,5555.0,3371.0,3420.0,2909.0,2753.0,2698.0,2574.0
8,6505.0,4295.0,20213.0,7972.0,15688.0,20878.0,13842.0,6787.0,5674.0,3806.0,3509.0,3148.0,3320.0,3293.0,3226.0,3000.0,3184.0,3540.0,3629.0,3268.0,5261.0
10,6095.0,4538.0,3534.0,3614.0,3368.0,6490.0,4027.0,8013.0,5332.0,2535.0,2913.0,2742.0,2996.0,2963.0,3113.0,2976.0,2959.0,10062.0,12376.0,8449.0,4210.0
12,1102.0,1676.0,1499.0,977.0,939.0,900.0,1034.0,951.0,915.0,863.0,880.0,3982.0,4115.0,2613.0,1742.0,2059.0,993.0,1021.0,1037.0,907.0,936.0
11,28309.0,16132.0,12365.0,9283.0,7313.0,7252.0,6759.0,24335.0,10944.0,9419.0,31454.999999999996,14237.0,10858.0,34953.0,18929.0,15751.999999999998,32003.0,21830.0,13619.0,7911.999999999999,7161.0
12,2603.0,7989.0,5711.0,4757.0,2067.0,1646.0,1557.0,1433.0,1565.0,1344.0,1660.0000000000002,1409.0,1559.0,1489.0,1418.0,1504.0,1358.0,1295.0,1491.0,1512.0,1403.0
