cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,5,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,0
4,6,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2
5,0,0,0,0,4,2,1,0,2,1,1,0,1,0,3,0,0,0,0,0,0
6,7,5,4,10,5,1,0,2,1,2,3,1,0,1,0,0,0,0,0,0,0
7,3,2,2,2,1,0,0,0,0,0,2,0,3,5,1,0,0,2,1,0,0
8,3,9,7,9,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,14,18,24,25,24,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11,11,11,11,6,3,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,1
12,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,17,11,6,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
