cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0,0,0,0,2,1,4,4,3,1,1,1,4,3
3,1,0,0,0,0,0,4,8,4,3,2,1,3,7,8,6,6,7,8,5,4
4,1,1,0,0,0,0,0,0,0,5,4,3,3,4,2,0,0,4,5,5,4
5,0,0,0,0,3,4,4,4,7,8,6,6,9,7,7,4,3,0,0,0,0
6,7,8,10,7,5,5,4,5,4,3,5,4,4,4,4,3,1,0,0,1,2
7,4,4,1,1,1,3,3,2,3,3,5,9,8,11,7,5,7,9,9,5,1
8,9,11,14,12,10,5,4,5,6,5,3,5,4,3,4,5,4,2,4,5,0
9,7,20,17,8,5,2,2,3,3,1,4,3,2,3,5,2,2,1,0,0,4
10,4,3,2,1,6,1,5,3,4,3,0,0,0,0,5,4,3,2,0,1,4
11,11,8,7,5,4,1,4,3,4,3,6,5,6,10,7,13,7,6,8,4,7
12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,3,2,0,0,0,6,5,5,5,3,2,1,0,0,0,2,0,5,3,2
