cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,1,8,10,11,6,2,1,2,0,5,7,7,6,7,6,8,5,4,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,13,14,12,6,2,1,1,1,0,0,0,0,0,7,9,12,16,10,3,1
5,10,7,7,5,1,1,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0
6,5,2,6,8,11,9,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,8,6,8,5,7,7,3,2,8,3,4,1,0,0,0,0,0,4
8,3,0,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0,1,7,8,5
9,7,9,12,15,9,17,14,11,6,3,3,2,1,1,0,0,0,0,0,0,0
10,4,4,7,8,10,7,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,13,10,10,9,9,7,8,6,3,0,0,0,0,0,0,0,0,0,0,0
12,12,13,10,5,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,5,5,1,3,2,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0
