cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,240.0,228.0,734.0,613.0,514.0,280.0,257.0,233.0,248.0,213.0,270.0,236.0,734.0,319.0,270.0,284.0,926.0,956.0,397.0,227.0,233.0
1,2377.0,2787.0000000000005,10488.0,13050.0,3936.0,2948.0,3045.0,2852.0,2820.9999999999995,2255.0,9153.0,7298.0,3875.0,3092.0,9089.0,4840.0,2411.0,2325.0,2356.0,2333.0,2202.0
5,4942.0,7625.0,3983.0,2616.0,1786.0,1452.0,4313.0,2717.0,1698.0,1489.0,1610.0000000000002,1605.9999999999998,1372.0,1779.0,1448.0,1443.0,1576.0,1529.0,1545.0,1680.9999999999998,1528.0
4,8011.000000000001,23917.0,10129.0,6449.0,6129.0,4452.0,4218.0,4118.0,4238.0,3350.0,3468.0,3701.0,3874.9999999999995,3737.0,17744.0,7343.0,14860.0,10625.0,4843.0,3404.0,3537.0
4,10478.0,6150.0,5166.0,5301.0,4354.0,4679.0,4708.0,4406.0,4583.0,4558.0,4369.0,4396.0,4293.0,3722.0,4267.0,4448.0,29007.0,23571.999999999996,9357.000000000002,5575.0,4565.0
6,2929.0,2933.0,12531.0,7273.0,13007.000000000002,5596.0,3994.9999999999995,5388.0,2781.0,2612.0,2634.0,2936.0,2777.0,2723.0,2992.9999999999995,2916.0,2984.9999999999995,2680.0,2855.0,2780.0,2626.0
7,1918.0,1899.0,2091.0,11032.0,5386.0,1989.0,2007.0,2966.0,3256.0,2019.0,2124.0,2475.0,2603.0,1929.0,1698.0,2084.0,2063.0,2106.0,2063.0,1967.0,9497.0
7,692.0,487.0,538.0,802.0,524.0,2352.0,1672.0,920.0,789.0,561.0,589.0,1580.0,1193.0,700.0,866.0,556.0,574.0,552.0,615.0000000000001,563.0,618.0
8,2563.0,1806.9999999999998,1798.0000000000002,1911.0,1545.0,1657.0,1564.0,1498.0,1488.0,1589.0,1621.0,1644.0,1576.0,1464.0,1529.0,1767.0,1737.0,1615.0,7437.0,2172.0,2301.0
9,3106.0,13497.0,6807.0,3639.9999999999995,2524.0,2736.0,2988.0,2939.9999999999995,2344.0,2480.0,2092.0,2188.0,2137.0,2229.0,2080.0,2117.0,2081.0,2109.0,2243.0,1960.0,2428.0000000000005
9,5322.0,5794.0,4153.0,12535.0,17900.0,31749.0,19779.0,11677.0,8075.0,6671.0,4181.0,6345.0,4328.0,4529.0,4515.0,4550.0,4030.0,4040.0,4687.0,4304.0,4685.0
8,349.0,402.0,316.0,322.0,771.0,401.0,1271.0,353.0,352.0,308.0,348.0,327.0,323.0,336.0,345.0,342.0,289.0,478.0,327.0,354.0,602.0
10,4035.0,6925.999999999999,13145.0,11026.0,8663.0,23767.0,18159.0,6704.0,4554.000000000001,4254.0,4266.0,4079.0,4873.0,4242.0,4177.0,4353.0,3981.0,4180.0,3994.0,4442.0,4196.0
11,25566.0,23473.0,10994.0,7806.0,21198.0,8644.0,9635.0,8782.0,5655.0,4600.0,3996.0,4203.0,4891.0,3750.0,4548.0,4368.0,4177.0,4143.0,4187.0,4524.0,4736.0
12,8323.0,6699.0,3282.0,3425.0,6034.0,4235.0,1725.0,1836.0,1585.0,1526.0,1603.0,1640.0,1562.0,1614.0,1662.0,1651.0,1676.0,1638.0,1688.0,1642.0,1726.0
12,13348.0,7696.0,4678.0,3271.0,5730.0,13998.0,2562.0,2570.0,2399.0,2616.0,2680.0,2801.0,2500.0,2579.0,2627.0,2615.0,2633.0,2627.0,2678.0,2977.0,2697.0
13,13626.0,10085.0,7897.000000000001,5663.0,5650.0,5922.0,22310.0,13540.0,35351.0,6433.999999999999,5331.0,5979.0,5988.0,5638.0,5949.0,5627.0,5622.0,5857.0,5507.0,6142.0,5657.0
