cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,14,17,17,24,27,25,23,14,16,16,15,16,13,0,0,0,0,0,0,0,0
2,0,1,3,1,5,7,7,5,5,3,5,6,0,0,0,0,0,0,0,0,0
3,1,4,10,9,11,15,17,15,14,14,9,8,6,4,4,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,12,16,8,4,1,0,0,0,1,2,5,2,2,2,2,1,3,5,8,10
6,0,0,0,1,5,5,6,9,10,10,11,4,3,0,0,0,0,0,0,0,0
7,5,5,3,2,3,3,4,2,6,3,12,10,14,21,16,20,17,17,11,13,9
8,0,0,0,0,1,2,1,0,2,0,0,0,0,2,4,17,19,0,0,0,0
9,3,5,14,9,10,16,8,6,9,5,4,5,10,10,6,6,9,8,9,0,0
10,4,15,12,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,15,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
