cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
2,1831.0,2076.0,2509.0,6758.0,7313.0,3264.0,3492.0,3604.0,1735.0,1974.0,9131.0,4262.0,2026.0,1978.0,1870.0,1850.0,1814.0,1804.0,1854.0,1836.0,2043.0
1,5312.0,41007.0,35209.0,19701.0,9174.0,13016.0,20615.0,11070.0,7084.0,15004.0,8713.0,8892.0,5877.0,4914.0,5391.0,5748.0,5738.0,5438.0,5756.0,5380.0,5495.0
2,2014.0,9102.0,3691.0,2815.0,10644.0,4793.0,3118.0,2561.0,2034.0,2069.0,2813.0,2072.0,2183.0,2213.0,1887.0,2036.0,1992.0,2185.0,1979.0,2018.0,2160.0
1,7129.0,9956.0,6426.0,6285.0,3930.0000000000005,3882.0,4430.0,13009.0,10908.0,15631.0,8862.0,24913.0,13988.0,3706.0,3677.0,4071.9999999999995,3760.0,3387.0,3567.0,3683.0,3438.0
3,6433.0,14140.0,13143.0,9396.0,23326.0,9840.0,5243.0,15807.0,13704.0,14330.0,8260.0,7028.0,6038.0,5707.0,3704.0,3943.0,3550.0,4247.0,3879.0,3729.0,3631.0
5,1280.0,1388.0,1875.0,1396.0,1219.0,1253.0,1380.0,2464.0,4652.0,3752.9999999999995,3384.0,3357.0,2276.0,1675.0000000000002,1219.0,1271.0,1325.0,2810.0000000000005,4107.0,5032.0,4799.0
6,4902.0,4979.0,5032.0,12219.0,7350.0,23157.0,14154.0,29500.0,16970.0,7105.0,5815.000000000001,5058.0,4619.0,4750.0,4881.0,4473.0,5106.0,4909.0,5002.0,4635.0,4730.0
7,3695.0000000000005,2963.0,2633.0,2592.0,3451.0,2995.0,2785.0,8191.0,3217.0,11671.0,5179.0,15421.0,6956.0,6718.0,13828.0,4679.0,6152.0,3485.0,12306.0,7402.0,4253.0
7,4395.0,3543.0,3448.0,3178.0,3433.0,3519.0,3436.0,3503.0,3472.0,23101.0,14143.0,9732.0,19544.0,20126.0,9146.0,6424.0,4905.0,4293.0,5578.0,3663.9999999999995,3589.0
8,5030.0,4309.0,4535.0,4300.0,5429.000000000001,4468.0,4288.0,10609.0,6953.0,4146.0,4288.0,14166.999999999998,7003.0,5275.0,28922.0,26650.0,18073.0,4340.0,4005.0,4291.0,4412.0
9,11330.0,22818.0,12928.0,29720.0,15392.999999999998,7802.0,5703.999999999999,21079.0,13177.0,12516.0,10482.0,19991.0,16293.0,9767.0,17701.0,7307.0,5957.999999999999,6469.999999999999,23456.0,5640.999999999999,5505.0
10,17099.0,8746.0,5803.0,6152.0,13428.0,7513.0,3379.0,3657.0,4033.0,3744.0,3666.0,3739.0,3609.0,4069.0,3473.0,4063.0,3506.0,3505.0,3643.0,3605.0,3968.0
11,11746.0,6792.0,3603.0,2819.0,2487.0,1955.0000000000002,2480.0,2251.0,2342.0,2004.0,2459.0,2284.0,2062.0,2350.0,2364.0,2388.0,2521.0,2444.0,2250.0,2108.0,2384.0
