cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,6,13,20,22,16,11,6,12,15,13,11,8,7,0,0,0,0,0,0,0,0
2,0,4,7,8,13,11,4,4,3,0,11,11,0,0,0,0,0,0,0,0,0
3,4,9,9,9,8,13,5,6,9,11,10,5,3,2,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,8,2,0,0,0,0,4,3,5,7,3,4,2,2,1,1,6,7,10,10
6,0,0,0,3,5,6,11,8,12,11,4,2,1,1,1,1,0,0,0,0,0
7,6,3,2,2,2,0,0,4,3,9,12,13,14,12,17,12,9,5,13,8,4
8,1,1,0,0,5,1,2,3,5,1,1,4,6,5,12,13,13,0,0,0,0
9,6,12,8,9,14,11,2,4,9,14,12,9,10,7,11,12,2,3,7,0,0
10,11,11,9,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
