cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,11,7,7,7,6,1,0,3,4,3,2,3,4,2,2,0,0,0,0,3,3
2,1,0,1,0,3,3,2,0,0,4,7,4,4,3,5,5,3,1,0,4,3
3,9,14,15,13,11,5,6,5,5,5,4,3,4,1,1,0,0,0,0,0,0
4,3,8,9,5,5,5,2,3,10,6,5,2,5,6,7,4,7,5,4,7,5
5,2,7,13,14,13,7,5,4,5,6,7,4,3,1,0,4,6,4,4,5,5
6,0,2,3,1,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,5
7,8,8,4,4,5,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
8,1,4,7,16,14,5,4,2,1,3,0,4,4,3,2,1,1,0,0,0,4
9,5,9,3,9,15,4,6,7,5,2,4,1,0,0,7,4,4,2,6,7,3
10,14,13,8,4,2,1,4,2,6,6,10,8,4,3,3,2,1,3,6,10,7
11,3,8,11,13,8,4,3,0,0,4,7,8,5,2,2,1,2,2,1,0,0
12,9,6,7,2,7,3,7,4,0,0,0,0,0,0,0,0,0,0,4,2,4
13,0,0,0,0,0,0,0,0,0,0,4,3,6,6,2,1,0,6,9,9,6
14,12,8,9,5,4,8,6,6,6,4,4,2,1,0,5,5,2,0,5,7,5
