cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,10,10,9,9,14,8,5,3,4,5,6,7,10,9,5,3,1,0,0,0,0
2,13,15,9,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,12,4,1,6,11,10,5,1,1,0,0,0,8
4,6,12,11,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,10,12,11,7,10,7,3,2,0,5,7,13,18,14,8,6,2,5,8,4
6,8,4,10,12,4,5,2,0,0,0,6,5,5,3,0,0,0,0,0,5,6
7,0,7,12,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,10,11,7,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9,6,9,8,7,3,2,0,0,4,10,12,16,12,12,10,8,7,5,7,2,1
10,7,3,9,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
