cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,9,10,12,11,14,19,12,12,9,6,5,6,6,11,12,11,11,0,0,0,0
2,18,15,20,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,2,5,3,9,13,15,11,9,7,5,1,1,6
4,1,7,10,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,9,11,13,13,11,16,11,8,7,2,3,8,21,26,25,24,15,11,12,8
6,12,4,3,5,14,10,10,9,3,1,1,2,2,4,4,1,1,0,0,0,2
7,11,8,10,10,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,2,7,13,15,11,13,8,4,3,2,0,0,0,0,0,0,0,0,0
9,11,15,11,12,8,6,4,1,1,2,11,11,17,15,13,12,12,11,8,11,9
10,7,9,14,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
