cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,8169.0,4863.0,13202.0,22929.0,10263.0,4607.0,6201.0,7345.0,4536.0,11062.0,5493.0,13907.0,19954.0,12174.0,4163.0,3348.0,3743.0,3537.0,3525.0,3508.0,3554.0
2,24253.0,16243.0,24788.0,11707.0,6981.0,3771.0,3666.0,3384.0,3548.0,3814.0,4179.0,3590.0,4189.0,4081.0000000000005,3566.0,3337.0,3872.0,3492.0,3876.0,3643.0,3596.0
2,1533.0,805.0,1529.0,713.0,420.0,448.0,423.0,410.0,452.99999999999994,397.0,399.0,434.0,410.0,419.0,384.0,401.0,445.0,449.0,454.0,436.0,421.0
3,3302.0,2982.0,3239.0,3181.0,2922.0,3238.0,2914.0,3097.0,5389.0,3844.0,3005.0,20705.0,11651.0,4788.0,4578.0,3066.0,3368.0,3086.0,3254.0,3254.0,4405.0
3,1517.0,1453.0,1529.0,1654.0,1385.0,1638.0,1700.9999999999998,1446.0,2121.0,1594.0,1751.0,1732.9999999999998,2051.0,2351.0,1675.0,2131.0,2542.0,1670.0,1641.0,1720.9999999999998,8596.0
4,14883.999999999998,10585.0,4190.0,2713.0,4792.0,2323.0,10451.0,2872.0,2701.0,2785.9999999999995,2465.0,2656.0,2385.0,2509.0,2643.0,2542.0,2454.0,2587.0,2521.0,2417.0,2538.0
5,1559.0,1452.0,5684.0,4167.0,4743.0,7773.000000000001,2788.0,2064.0,2351.0,1481.0,1790.9999999999998,1665.0,5954.0,3855.0,4905.0,3691.0,2252.0,1570.0,1603.0,1592.0,1699.0
5,23520.0,12067.0,15850.000000000002,8463.0,6131.0,5081.0,5335.0,4935.0,5040.0,4979.0,12336.0,9306.0,36164.0,26295.000000000004,15782.999999999998,8356.0,6343.000000000001,4866.0,19455.0,8719.0,7606.000000000001
6,5004.0,3917.0,17818.0,6484.999999999999,4130.0,3278.0,3474.0,2933.0,3103.0,3004.0,7628.0,6007.0,4478.0,4063.9999999999995,2785.0,2826.0,2923.0,2822.0,2727.0,10741.0,8256.0
7,3218.0,20330.0,12210.0,9888.0,6598.0,4223.0,3431.0,3257.0,2791.0,3303.0,3160.0,3257.0,3212.0,3164.0,3268.0,3157.0,3471.0,2830.0,3034.0,3018.0,3303.0
9,12842.0,6469.0,15850.0,6011.0,3984.0,4382.0,3241.0,3624.9999999999995,3561.0,3668.0,23135.0,12151.0,12492.0,11325.0,7715.999999999999,5376.0,4034.9999999999995,8674.0,4625.0,4071.0,4145.0
9,3286.0,2780.0,3237.0,3082.0,3203.0,2969.0,2653.0,2978.0,19507.0,11075.0,8703.0,6626.000000000001,11294.0,4321.0,3086.0,5942.0,3527.0,3037.0,3389.0,3194.0,2915.0
8,3127.0,2962.0,18705.0,8941.0,11749.0,5527.0,4610.0,2949.0,3606.0,3007.0,2889.0,2825.0,3073.0,2643.0,3066.0,3136.0,2810.0,2877.0,2746.0,3087.0,2977.0
10,2331.0,1456.0,5405.000000000001,2289.0,1208.0,1038.0,1230.0,1202.0,1053.0,1151.0,1068.0,1108.0,1123.0,1081.0,1154.0,1104.0,1082.0,1159.0,1174.0,1027.0,1160.0
