cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
2,3513.0,3633.0,3530.0,3580.0,6517.0,4347.0,5400.0,4686.0,4059.0,17402.0,12191.0,13122.0,7080.0,6920.0,5993.0,8578.0,4383.0,7259.0,5107.0,4311.0,3479.0
1,1036.0,1077.0,984.0,970.0,4209.0,2046.0,1539.0,1056.0,1059.0,1005.0,960.0,1174.0,994.0,1006.0,955.0,1137.0,967.0,914.0,1080.0,988.0,1010.0
3,1644.0,1797.0,1678.0,1607.0,7967.0,4249.0,4776.0,5548.0,2981.0,1614.0,1698.0,1631.0,1640.0,1528.0,3184.0,2344.0,1726.0,1759.0,1298.0,1641.0,1863.0
4,19066.0,18652.0,12897.0,6986.0,4717.0,4191.0,3954.0,8062.0,5972.0,4076.0,3784.0,4029.0,3298.0,3983.0,3887.0,3838.0,3858.0,3690.0,3959.0,3794.0,3750.0
5,18902.0,21234.0,16524.0,8924.0,26892.0,14212.0,9475.0,5187.0,23946.0,15108.0,9525.0,16600.0,22714.0,11975.0,7316.999999999999,6892.0,18531.0,18449.0,4123.0,4508.0,4815.0
6,4184.0,5727.0,3677.0,2722.0,3678.0,3591.0,3276.0,2632.0,11038.0,5661.0,2074.0,1823.0,2530.0,2472.0,1866.0,1852.0,1891.0,1887.0,1996.0,1704.0,1783.0
6,2752.0,2593.0,887.0000000000001,818.0000000000001,911.0,656.0,708.0,604.0,627.0,719.0,667.0,1732.0,1807.0,623.0,671.0,748.0,742.0,700.0,719.0,694.0,690.0
8,4494.0,4487.0,4316.0,4624.0,4540.0,4695.0,4036.0,4594.0,11944.0,9786.0,29367.0,16969.0,9429.0,6502.0,5469.0,5406.0,5129.000000000001,21506.0,15805.0,11213.0,17003.0
9,2186.0,2240.0,13074.0,3754.0,2991.0,2305.0,2215.0,2054.0,2257.0,1975.0,2098.0,2365.0,2109.0,2161.0,2271.0,1845.0,2374.0,2187.0,2379.0,2216.0,2199.0
10,10998.0,8122.0,6191.0,6050.000000000001,28123.0,17626.0,6120.999999999999,7038.0,6077.0,4923.0,7075.0,28744.0,12421.999999999998,7576.0,6917.999999999999,6144.0,8883.0,8622.0,12297.0,10460.0,8947.0
