cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,0,0,0,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,4,4,5,3,2,7,9,9,4,6,4,7,7,10,5,5,2
3,0,1,0,0,3,6,6,7,3,3,1,0,0,0,2,2,0,0,0,0,0
4,10,11,11,8,3,2,0,6,4,4,2,0,0,0,0,0,0,0,0,0,0
5,10,16,10,9,5,12,6,3,9,8,9,6,7,9,7,3,7,11,0,0,0
6,8,12,10,7,7,5,3,2,3,6,5,4,7,3,0,0,0,0,0,0,0
7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,8,4,8,12,12,7,3,2,1,4,10,8,9
9,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,8,4,3,6,9,9,6,6,1,4,11,14,10,5,1,4,6,5,10,9
