cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,20334.0,14756.0,10194.0,16111.0,9995.0,4837.0,4608.0,3580.0,3366.0,13461.0,9092.0,10162.0,6163.0,4632.0,9309.0,15117.0,7142.0,22533.0,12580.0,3725.0,3588.0
2,31595.0,28451.0,13768.0,27407.0,13946.0,7488.000000000001,7011.0,7155.0,7116.0,9172.0,43119.0,32623.000000000004,19539.0,14712.0,19880.0,20655.0,27796.0,18690.0,24132.0,17537.0,12800.0
3,17658.0,33065.0,16617.0,16955.0,9920.0,18556.0,9667.0,6414.0,26264.0,24488.999999999996,21360.0,10382.0,6668.999999999999,11439.0,9273.0,8499.0,7571.0,6966.000000000001,6422.0,6160.0,5293.0
5,7458.000000000001,3001.0,2218.0,1501.0,1860.0,3170.0,1697.0,1415.0,1524.0,1584.0,1658.0,1478.0,1441.0,1568.0,1578.0,1628.0,1368.0,1578.0,1527.0,1621.0,1444.0
5,11368.0,7416.0,17992.0,11201.0,7307.0,25712.0,18350.0,4034.0,4362.0,4239.0,3729.0,3858.0,3955.0,3764.0,3850.0,3763.0,3883.0,4166.0,3700.0,4221.0,3482.0
6,4290.0,17003.0,24990.0,14325.0,10397.0,7679.0,10065.0,5538.0,4156.0,4558.0,4359.0,23777.999999999996,10763.0,4897.0,13265.0,27710.0,4755.0,3783.0,4599.0,4113.0,4330.0
7,2440.0,4249.0,3043.0000000000005,3708.0,3196.0,11598.0,15075.0,9177.0,3588.0,3104.0000000000005,3128.0,3367.0,2147.0,2637.0,2511.0,2729.0,2401.0,2625.0,2756.0,2348.0,2575.0
7,201.0,196.0,219.0,181.0,833.0,647.0,684.0,349.0,369.0,379.0,461.0,505.0,263.0,275.0,236.0,209.0,231.0,179.0,203.0,218.0,229.0
7,120.0,112.0,120.0,106.0,244.0,226.0,349.0,177.0,215.0,325.0,470.0,347.0,196.0,199.0,126.0,125.0,123.0,110.0,110.0,127.0,128.0
8,33199.0,31695.0,16737.0,13876.0,8796.0,4491.0,4756.0,4686.0,4513.0,4315.0,5002.0,4988.0,4699.0,4671.0,4305.0,4187.0,4492.0,4576.0,4925.0,4554.0,4447.0
9,11645.0,5242.0,4756.0,3746.0,3397.0,5266.0,2456.0,2423.0,1767.0,1995.0,2066.0,1821.0,1848.0,1701.0,2761.0,2618.0,2119.0,1877.0,4586.0,2997.0,2606.0
9,5807.0,1979.9999999999998,1853.0,1773.0,2094.0,2262.0,1787.0,4188.0,2602.0,3819.0,7908.0,9147.0,4333.0,2281.0,2332.0,2281.0,8595.0,4321.0,1742.0,2790.0,2061.0
