cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,14120.0,6618.000000000001,4362.0,6726.0,9168.0,5732.0,11659.0,6482.0,3756.0000000000005,5119.0,3645.0,3742.0,3269.0,2433.0,2608.0,2425.0,2497.0,2436.0,2303.0,2304.0,2356.0
2,10387.0,29138.0,16721.0,18224.0,12916.0,9050.0,28763.0,17879.0,10546.0,24108.0,11335.0,8887.0,26447.0,17314.0,6757.0,6748.0,20754.0,12416.0,7818.999999999999,9417.0,8470.0
3,8071.0,2481.0,3291.0,2785.9999999999995,3102.0,2491.0,2474.0,13943.0,6173.0,4101.0,2410.0,2566.0,2225.0,2480.0,2257.0,2668.0,2072.0,2816.0000000000005,2503.0,2615.0,2565.0
3,2727.0,6623.999999999999,6921.0,3594.9999999999995,17814.0,9113.0,2867.0,3131.0000000000005,4572.0,2734.0,2479.0,3244.0,2628.0,2828.0,2695.0,3156.0,2893.0,3131.0000000000005,2719.0,2428.0,3049.0
4,24676.0,10973.999999999998,24666.0,22766.0,15815.999999999998,10989.0,20759.0,9623.0,18926.0,8749.0,29054.0,12611.0,6768.0,6165.0,5797.0,5362.999999999999,4436.0,3942.0,4527.0,4578.0,4768.0
5,4763.0,1616.0,1099.0,1193.0,2174.0,1306.0,4256.0,1101.0,1116.0,1115.0,1291.0,1237.0,1275.0,1099.0,1234.0,1228.0,1168.0,1223.0,1199.0,1296.0,1168.0
5,3501.0,3484.0,3721.0,3202.0,2999.0,9410.0,21903.0,3415.0,3583.9999999999995,3329.0,3132.0,3298.0,3251.0,3356.0,3467.0,3381.0,3159.0,3096.0,3340.0,3144.0,3027.0
4,455.0,163.0,229.0,161.0,239.0,198.0,108.0,124.0,118.0,141.0,128.0,141.0,139.0,125.0,114.0,118.0,120.0,117.0,144.0,128.0,107.0
7,8103.0,5892.0,13042.000000000002,11583.0,5918.0,3235.9999999999995,2762.0,2677.0,3005.0,2964.0,2916.0,2879.0,3051.0,2959.9999999999995,2912.0,2915.0,2751.0,2678.0,3051.0,2806.0,2842.0
9,3561.0,2601.0,2929.0,11876.0,4445.0,18749.0,9318.0,7112.0,4413.0,2803.0,2769.0,2668.0,2841.0,2693.0,2967.0,2997.0,2849.0,3035.0,2825.0,2865.0,2839.0
8,1712.0,1375.0,1382.0,1279.0,1332.0,1402.0,1373.0,1266.0,1298.0,1209.0,1246.0,1330.0,1474.0,1291.0,1278.0,1285.0,6551.0,3986.0,1952.9999999999998,1276.0,1243.0
8,1124.0,980.0,985.0,1087.0,930.0,1102.0,953.0,997.0,969.0,1125.0,1025.0,994.0,986.0,1010.0,1068.0,958.0,1157.0,4255.0,2456.0,978.0,981.0
11,7077.0,4393.0,3562.0,18934.0,9314.0,6111.0,3071.0,2571.0,2878.0,3027.0,2848.0,3121.0,2577.0,3021.0,3037.0,2751.0,2965.0,2794.0,2889.0,2903.0,2739.0
9,2255.0,2263.0,2204.0,2020.0,10485.0,5496.0,5452.0,11228.0,6628.0,4170.0,3222.0,2882.0,2117.0,2047.0,2377.0,2325.0,2022.0,1983.0,1907.0,2236.0,1980.0
10,7619.000000000001,6667.0,5791.0,4820.0,5026.0,4835.0,19476.0,9676.0,5845.0,20263.0,14756.0,7457.000000000001,14174.0,5621.0,16542.0,33317.0,21016.0,9372.0,8369.0,7208.0,4700.0
12,6171.0,12500.0,7369.0,2634.0,1898.0,1868.0,3664.0,5535.0,3181.0,3268.0,2731.0,2930.0,2142.0,2185.0,2032.0,1948.0,2225.0,2183.0,1981.0,2153.0,1875.0
13,3314.0,7209.0,15828.0,9800.0,4739.0,2671.0,7992.0,5887.999999999999,2518.0,2811.0,2747.0,2584.0,2516.0,2741.0,2626.0,2522.0,2442.0,2614.0,2619.0,2083.0,2652.0
14,29635.0,18574.0,18586.0,9181.0,4112.0,4961.0,8271.0,8419.0,10215.0,7738.0,24528.0,13124.0,8178.0,31032.0,17672.0,19622.0,11185.0,7204.000000000001,5792.0,5362.0,4753.0
14,237.0,147.0,175.0,211.0,153.0,150.0,169.0,265.0,158.0,149.0,160.0,140.0,151.0,571.0,252.0,152.0,149.0,174.0,141.0,190.0,139.0
