cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,6012.0,3560.0,2653.0,2918.9999999999995,2698.0,2807.0,2676.0,2721.0,2743.0,2834.0,2552.0,2549.0,7059.0,11357.0,16015.0,11064.0,4640.0,3798.9999999999995,2750.0,2663.0,2601.0
2,3805.0,9524.0,17029.0,8992.0,6038.0,11248.0,5547.0,5089.0,5189.0,4962.0,3848.0,7142.0,16934.0,8805.0,5126.0,5391.0,5434.0,7620.0,4148.0,3870.0,3639.0
3,17971.0,9442.0,6449.0,5167.0,3587.0,3534.0,3465.0,3608.0,3405.0,3594.0,6406.0,7458.0,4542.0,4396.0,3702.0,3576.0,5225.0,3722.0,3271.0,4028.0000000000005,18260.0
4,22874.0,12849.0,8796.0,7629.000000000001,17082.0,10286.0,22289.0,12832.0,8475.0,6120.0,10203.0,6563.0,6619.0,20857.0,25940.0,34979.0,21693.0,15953.0,7404.0,8900.0,7074.999999999999
5,4239.0,3199.0,12711.0,7884.999999999999,6916.999999999999,5121.0,3014.0,3140.0,15756.0,14344.0,12478.0,9265.0,5827.0,8896.0,5133.0,3454.0,7227.000000000001,11698.0,8153.000000000001,15406.0,7203.0
6,4550.0,3989.0000000000005,4190.0,4095.0,6300.0,5068.0,4247.0,4271.0,11312.0,23610.0,12231.0,7859.0,6697.0,4561.0,16781.0,12739.0,12366.0,6519.0,5418.0,4157.0,3817.0
8,4885.0,4188.0,6016.0,6866.0,4940.0,3831.0,2843.0,11358.0,3514.0,2941.0,2732.0,5205.0,3700.0,8046.0,5262.0,3290.0,2716.0,3023.0,2025.0,2226.0,6631.0
7,7199.0,14959.0,6482.0,13255.0,9576.0,21528.0,9099.0,4816.0,4027.0,9574.0,16991.0,11633.0,8617.0,8620.0,16225.000000000002,7442.0,4783.0,3127.0,3857.0,12021.0,7089.0
8,9952.0,5301.0,20172.0,11860.0,7435.0,4287.0,4190.0,28916.0,30900.0,20876.0,11303.0,8554.0,4725.0,20488.0,8241.0,6468.0,5181.0,5059.0,4360.0,9559.0,5370.0
9,7652.0,8627.0,4008.0,4646.0,3646.0,3837.0,4776.0,3777.0,9686.0,9609.0,7117.0,10103.0,6981.0,10562.0,4516.0,3704.0,4462.0,9507.0,5416.0,20113.0,15232.0
