cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,13713.0,17654.0,24195.0,25545.0,17838.0,7982.0,33796.0,23320.0,24144.0,27612.0,12946.0,24828.0,13424.000000000002,12998.999999999998,6925.0,5222.0,4695.0,4870.0,4707.0,16638.0,8302.0
2,1048.0,4924.0,1377.0,1397.0,1455.0,992.0,1087.0,1042.0,1082.0,1075.0,1189.0,954.0,1058.0,1048.0,1052.0,1009.0,1008.0,1060.0,929.0,1046.0,1009.0
2,3761.0,2401.0,2328.0,1996.0,7969.0,12181.0,4815.0,3062.0,3240.0,8629.0,10616.0,5058.0,3807.0,3206.0,2192.0,2331.0,1866.0,2163.0,2293.0,2377.0,1961.0
3,6029.0,3743.0,4142.0,4090.0,6133.0,4273.0,4404.0,3754.0,4380.0,5824.0,13791.0,11271.0,5572.0,3896.0,3853.0,8536.0,6194.0,4806.0,18062.0,7336.0,5376.0
4,7621.0,5019.0,4505.0,4211.0,3354.0,3843.0,4333.0,3457.0,3809.0,5298.0,19921.0,6746.0,4454.0,5200.0,3738.0,14361.0,20919.0,9790.0,14708.0,9794.0,6343.0
6,6495.0,5950.0,6123.0,5941.0,6465.0,6018.0,6576.0,5856.0,6379.0,6708.0,6655.0,31952.999999999996,34586.0,18513.0,9915.0,9228.0,6558.0,7220.0,6940.000000000001,6048.0,6429.0
7,2132.0,2161.0,2503.0,2200.0,2003.0,2253.0,6236.0,4196.0,2658.0,2222.0,13896.0,6705.0,5048.999999999999,10362.0,5702.0,11489.0,10029.0,8916.0,4326.0,2867.0,3031.0
7,4291.0,3730.0,3609.0,3353.0,15518.999999999998,6977.0,5832.0,11331.0,6430.0,4502.0,5360.0,3603.0,3566.0,4249.0,3230.0,3499.0,3474.0,4912.0,3240.0,5871.0,23234.0
8,7306.0,6032.0,21489.0,20400.0,18703.0,9044.0,4674.0,12398.0,7346.0,6212.000000000001,4997.0,5243.000000000001,16202.0,12833.0,12790.0,11006.0,5094.0,5611.0,7673.0,25461.0,14256.0
9,8591.0,6473.999999999999,3593.0,16930.0,6794.0,5519.0,3140.0,2750.0,2928.0,4786.0,20014.0,8142.0,3653.0,3845.0000000000005,2782.0,3629.0,3148.0,2871.0,2675.0,2840.0,14457.0
9,683.0,1127.0,1527.0,1170.0,1714.0,904.0,774.0,648.0,706.0,670.0,792.0,713.0,680.0,1496.0,663.0,3047.0,676.0,728.9999999999999,711.0,715.0,744.0
9,132.0,170.0,292.0,193.0,483.0,229.0,132.0,118.0,144.0,114.0,128.0,128.0,117.0,152.0,112.0,325.0,116.0,132.0,125.0,132.0,156.0
10,6019.0,5369.0,23115.0,16672.0,16719.0,12713.0,8247.0,6814.0,8001.0,20182.0,11780.0,22269.0,12681.000000000002,29022.000000000004,28881.0,25956.0,12065.999999999998,7699.0,10321.0,5218.0,29372.0
11,3315.0,2339.0,2304.0,2339.0,6372.0,6003.0,14257.0,9756.0,5641.0,3854.9999999999995,2978.0,2472.0,2366.0,2455.0,7925.0,10078.0,3978.0,4441.0,3029.0,10051.0,4843.0
