cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,11,9,14,11,10,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2,10,8,7,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,15,11,7,4,5,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0
4,7,6,4,0,1,1,1,0,0,0,0,3,0,0,1,1,3,1,2,0,0
5,5,4,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
7,4,2,1,1,2,1,0,0,0,0,1,1,0,2,0,0,0,2,1,0,1
8,10,6,8,8,9,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
9,3,2,6,4,6,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1
10,6,3,5,5,8,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1
11,23,18,15,9,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
