cell,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,4642.0,9261.0,6632.0,11009.0,16061.0,9925.0,7544.0,12549.0,7837.0,5395.0,5284.0,4352.0,4268.0,4139.0,4271.0,3814.0,16906.0,15676.0,8776.0,5709.0,12532.0
2,1807.0,1972.0,2453.0,2056.0,1865.0,10234.0,4675.0,3308.0,1943.0,2001.0,1887.0,2028.0,2015.0,1985.0,1778.0,2066.0,1579.0,1821.0,1924.0,1749.0,1968.0
3,5825.000000000001,4762.0,6985.0,4332.0,4907.000000000001,4310.0,4754.0,4805.0,8935.0,12555.0,17806.0,6593.0,10803.0,27411.0,12493.0,6238.0,10524.0,5675.0,5052.000000000001,4985.0,4536.0
4,43709.0,34577.0,39851.0,51842.0,30954.0,27562.0,17071.0,11500.0,27622.0,11570.0,31657.0,38086.0,23192.0,22380.0,21479.0,26487.0,17294.0,14105.0,21076.0,15608.0,13412.0
6,4376.0,3447.0,2646.0,2918.0,2826.0,2933.0,2890.0,2773.0,3042.0000000000005,2950.0000000000005,2458.0,2548.0,18447.0,11862.999999999998,5385.0,3402.0,6425.0,5317.0,3048.0,3114.0,2935.0
5,27158.0,25858.0,14172.0,8333.0,8762.0,4727.0,5037.0,3932.0,4651.0,18404.0,9039.000000000002,7195.0,6523.0,13762.0,21710.0,7945.0,7102.0,6039.0,4161.0,4045.0,4121.0
5,253.0,600.0,184.0,366.0,153.0,153.0,217.0,156.0,152.0,149.0,153.0,141.0,155.0,298.0,176.0,225.0,159.0,165.0,169.0,153.0,164.0
7,9944.0,7590.0,8754.0,8078.0,4185.0,4034.0000000000005,3368.0,14440.0,9584.0,4593.0,3854.0,4040.0,3923.0,5363.0,4284.0,22702.0,11234.0,5654.0,6491.0,4504.0,4736.0
8,9092.0,6529.0,5469.0,22941.0,15812.0,36027.0,25115.0,14084.0,13142.0,7038.0,16953.0,11595.0,11278.0,8966.0,23544.999999999996,12374.0,12204.0,21823.0,11351.0,7177.0,11875.0
9,2904.0,3449.9999999999995,2922.0,3420.0,3126.0,13982.000000000002,7891.0,12739.0,15114.000000000002,7354.0,5401.0,7397.0,5765.0,3084.0,2856.0,2903.0,8712.0,8219.0,6612.0,11471.0,10363.0
10,4233.0,4161.0,4386.0,3954.0,4245.0,4068.0,4543.0,4412.0,3926.0,3734.0,4343.0,4306.0,4252.0,8171.0,5845.0,4205.0,11763.0,29581.0,13055.0,13730.0,22056.0
10,3192.0,2335.0,13200.0,9090.0,13453.0,6937.0,10154.0,8499.0,4747.0,3311.0,6674.0,4104.0,3410.9999999999995,2276.0,2229.0,2286.0,2412.0,2546.0,2792.0,3118.0,2640.0
11,4562.0,3754.0,3060.0,3045.0,2861.0,2774.0,2896.0,3087.0,2713.0,2811.0,4188.0,16579.0,7208.0,2839.0,16184.0,7645.0,8663.0,6469.0,9413.0,6319.0,2720.0
