cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1.0,53.82956238992006,52.73499525809511,52.67633112044438,51.97669692453597,52.285598157431245,40.50589351036445,40.52919658582848,39.7485435577835,39.74624034683647,40.14239262972497,40.286817504403196,38.68608589622002,39.948651944181,40.35374610486384,39.72808562525403,39.17721175992413,39.52120308901233,39.99295488416204,39.929955290611026,39.79460777672402,39.95894865194418
2.0,100.05698224096078,102.61977769260253,97.54094800051105,97.72007154720838,105.11243132745624,101.42596141561262,86.52280567267152,76.54746390698863,70.33933818832247,68.42059537498403,65.34943145521912,64.16800817682382,64.7258208764533,64.3137856139006,64.48345470806184,66.27443464929091,66.49495336655168,67.78139772582088,67.56407308036285,66.8976619394404,66.6821259741919
3.0,117.57610047251927,115.14822183536434,110.25640387963193,108.54277542899776,108.38833623476746,99.12434717731908,85.71499626958467,77.7450882864959,72.063914449142,69.59164386968416,66.39318577468292,69.73240487440935,71.50857995523502,68.36010942551604,67.61216115394181,67.09960208903257,66.12372544143248,67.15854265108182,66.69211638895797,65.07547873663268,64.21039542402387
4.0,79.34866296344141,84.87262627567497,93.20733755328769,108.99173233432373,115.67058519571115,102.69990957240667,87.97752228394265,79.37126986177496,71.94315979847565,68.54618266373853,67.40899108642294,65.520217026224,65.7880118847694,66.23743702364035,64.33923265727942,64.83684278516988,63.5793825087198,63.315333936183954,64.88011884769409,64.21457176075442,64.39503940059424
5.0,88.70168539325843,85.88300561797753,87.48890449438203,94.2751404494382,104.85196629213483,93.71643258426967,82.4810393258427,76.61193820224719,71.18146067415731,68.44761235955056,68.5120786516854,68.64705056179776,67.01376404494383,65.90252808988764,66.45674157303371,65.08230337078652,64.42907303370787,66.45814606741573,65.59578651685393,65.28314606741573,66.588202247191
6.0,67.93395225464191,67.37705570291777,72.59416445623341,74.87811671087533,75.72413793103448,74.84137931034483,70.68249336870026,67.88183023872679,66.35716180371352,66.61273209549071,67.83938992042441,71.46366047745359,70.2893899204244,70.91962864721485,71.43594164456233,68.84496021220158,67.20822281167109,67.25875331564987,65.00570291777188,65.25026525198939,65.1603448275862
7.0,148.93469275282447,146.17015706806282,142.0349958666299,128.15403692477267,112.39473684210526,97.06957839625241,85.32846514191237,76.9875998897768,72.16340589694131,70.99848443097272,68.19192615045468,66.11917883714521,64.42656379167815,65.00840451915128,63.55084045191513,63.30793607054285,66.01970239735465,65.48525764673464,65.03678699366216,65.73463764122347,65.06640947919537
8.0,67.38348576581218,66.02602086822105,65.3060672420456,81.2030142985959,99.5387092618833,90.11232770836017,79.69972948602344,73.39237408218472,70.37588561123277,68.747005023831,67.71325518485122,65.68504444158187,65.28957877109364,65.82738631972175,65.18562411438877,64.68349864743011,64.77328352441067,64.447378590751,65.98570140409636,67.03439391987634,39.86654643823264
9.0,108.98539049699617,107.08588203167668,100.06294374658657,102.06444565811032,99.56881485527035,85.01556526488258,77.27594210813763,71.47433096668487,67.29942654287275,67.1691698525396,65.63722009830694,67.34270890223921,66.12110868377935,65.48184052430366,65.08246859639542,63.737028945931186,63.92162752594211,65.43405243036592,64.63052976515566,63.784817039868926,63.799426542872745
10.0,81.69106307672861,102.15611174314246,126.68765010744534,143.04550625711036,140.11262798634812,113.50524586019466,94.30982176715965,82.19201112375174,73.54898242952851,71.4458349134117,70.68802932625458,67.75616230565036,67.25104285172544,66.92086967513589,67.26646441663506,66.97674124636582,66.00910125142207,65.0508153204399,64.4076602199469,63.95651624320566,65.92213373783339
11.0,100.34405778069599,100.40157583716349,100.68089297439265,101.77019041365726,99.23072882468811,90.24963887065003,80.18069599474721,73.05384110308601,69.343007222587,68.02166776099803,68.93381483913329,67.88483256730137,64.75206828627708,64.99697964543664,65.20026263952725,63.938673670387395,64.66986211424819,66.84057780695994,68.79592908732764,70.20131319763624,69.97518056467499
12.0,87.45438834711764,92.45747438587829,95.69090235773362,98.70534501913345,99.00259227255894,90.2208369337119,79.06813973583508,73.97012714479693,70.65757313911863,69.40612270090112,69.0877669423528,68.72744105665967,67.80928280459203,64.84261202320701,65.37748426120233,65.41044315516604,64.5128996420195,64.67966917664486,63.72349092704604,65.35872114553759,64.68905073447722
13.0,114.02904670505438,115.10403071017275,114.78848368522073,117.45745361484325,130.5960332693538,116.37760716570698,94.64926423544466,83.86922584772873,78.54612923864363,73.9021113243762,70.20217530390275,72.30287907869482,68.7314139475368,67.20115163147793,65.59500959692899,64.75124760076775,65.11823416506718,63.39424184261036,68.03442098528471,68.03506078055022,67.25015994881637
14.0,85.35667365478686,83.45003494060097,81.10999301187981,78.48846960167715,88.30398322851153,85.70705800139763,79.39496855345912,73.51544374563242,71.74493361285815,67.26988120195668,69.01076170510133,67.4743535988819,66.41034241788958,65.40614954577218,65.75164220824598,71.22795248078268,69.26974143955276,70.49867225716282,68.32760307477288,67.22781271837876,65.41369671558351
15.0,106.32234837995016,108.097895319856,112.56923289947383,113.5386319579064,111.92356687898089,93.6211575740792,82.2846856826364,76.20839102741623,69.56050955414013,69.69108280254777,68.57103295486014,68.11728053170867,66.69219052893935,65.8013015785101,65.92467460537247,63.92661312655774,65.552893935198,65.49930767100525,64.6952367765162,64.7396842979784,63.26765438936582
