cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,6,5,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,9,9,8,10,7,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
4,3,8,10,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,3,4,5,10,9,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
6,0,2,3,3,3,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0
7,15,17,11,8,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
8,0,0,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,9,4,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,17,16,13,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
11,5,6,8,7,9,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1
12,5,8,6,7,7,1,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0
13,9,10,13,12,17,2,0,0,0,2,2,1,0,0,0,0,0,0,4,0,0
14,3,4,1,6,8,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0
15,10,9,7,9,7,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0
