cell id,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21
1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,15,13,10,6,9,11,9,12,2,1,0,0,0,0,0,0,0,1,1,0
3,2,0,4,5,3,4,13,7,3,2,0,0,0,0,0,9,11,8,4,3,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,17,14,10,13,2,1,0,0,3,3,3,0,13,6,3,0,10,9,9,11
6,17,12,8,7,6,3,4,2,3,9,16,16,14,11,11,8,12,5,8,4,8
7,11,12,17,9,8,7,12,11,6,1,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,7,7,6,3,8,10,12,8,12,10,9,10,4,2,6,3,2,2
9,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,4,3,0,0,0,0,5,4,6,3,1,5,6,6,11,8,9,3,2,2
11,10,11,12,12,6,7,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0
12,10,5,8,11,14,8,6,1,0,6,6,6,7,9,3,4,8,6,5,4,9
13,1,10,17,10,13,14,6,3,6,13,11,11,12,11,7,6,6,2,4,1,1
